OP | REF | HYP
SUB | uterus | years
OK | what | what
OK | happens | happens
OK | in | in
OK | development | development
OK | isn't | isn't
OK | for | for
OK | the | the
OK | most | most
OK | part | part
OK | the | the
OK | growth | growth
OK | of | of
OK | new | new
SUB | neurons | are
SUB | it's | is
OK | for | for
OK | the | the
OK | most | most
OK | part | part
SUB | pruning | groaning
OK | getting | getting
OK | rid | rid
OK | of | of
SUB | neurons | neural
SUB | so | to
OK | the | the
OK | neural | neural
OK | structures | structures
SUB | change | changed
OK | radically | radically
OK | as | as
OK | babies | babies
DEL | kind | ****
SUB | of | to
OK | get | get
OK | rid | rid
OK | of | of
OK | excess | excess
SUB | neurons | interrupt
OK | through | through
OK | development | development
OK | at | at
OK | the | the
OK | same | same
OK | time | time
OK | though | though
INS | **** | on
OK | connections | connections
OK | between | between
SUB | neurons | around
SUB | grow | negro
OK | like | like
OK | crazy | crazy
OK | and | and
OK | they | they
INS | **** | then
SUB | and | does
OK | this | this
OK | process | process
OK | of | of
DEL | synaptic | ****
SUB | growth | cid
SUB | where | nap
SUB | there | it
SUB | are | growth
SUB | the | orders
OK | connections | connections
OK | across | across
OK | different | different
INS | **** | said
SUB | synapses | axes
OK | peaks | peaks
OK | at | at
OK | about | about
OK | two | two
OK | years | years
OK | finally | finally
OK | remember | remember
INS | **** | my
SUB | myelination | one
SUB | where | nation
SUB | you | where
SUB | sort | user
SUB | of | to
OK | get | get
OK | this | this
INS | **** | fag
INS | **** | and
SUB | fatty | she
SUB | sheath | told
SUB | over | me
SUB | your | dinner
SUB | neuron | on
OK | to | to
OK | make | make
SUB | it | a
OK | more | more
OK | effective | effective
OK | that | that
OK | also | also
SUB | happens | happen
OK | through | through
OK | development | development
INS | **** | and
OK | and | and
OK | in | in
OK | fact | fact
OK | it | it
OK | goes | goes
SUB | through | for
OK | development | development
OK | and | and
OK | even | even
OK | teenagers | teenagers
OK | are | are
OK | not | not
OK | fully | fully
INS | **** | my
SUB | myelinated | way
OK | in | in
OK | particular | particular
OK | they're | they're
OK | not | not
SUB | fully | wholly
SUB | myelinated | my
SUB | in | limited
SUB | their | thinner
OK | frontal | frontal
SUB | lobes | looks
OK | recall | recall
SUB | that | a
OK | frontal | frontal
SUB | lobes | loads
SUB | are | learn
SUB | involved | ball
SUB | in | and
OK | things | things
OK | like | like
OK | restraint | restraint
OK | and | and
INS | **** | will
INS | **** | power
INS | **** | tf
SUB | willpower | calm
OK | and | and
OK | so | so
OK | it | it
OK | could | could
OK | be | be
OK | the | the
OK | problem | problem
OK | is | is
OK | the | the
SUB | baby's | babies
OK | brain | brain
OK | doesn't | doesn't
OK | develop | develop
SUB | yet | get
OK | another | another
OK | possibility | possibility
OK | is | is
SUB | there's | this
OK | problems | problems
OK | with | with
OK | inhibition | inhibition
OK | this | this
OK | is | is
OK | related | related
SUB | again | began
OK | to | to
SUB | the | different
SUB | frontal | the
SUB | lobes | world
SUB | and | in
OK | this | this
OK | comes | comes
SUB | out | that
SUB | with | will
SUB | the | to
OK | a | a
OK | not | not
OK | b | b
SUB | error | year
OK | so | so
OK | remember | remember
OK | the | the
OK | baby | baby
OK | reaches | reaches
OK | reaches | reaches
OK | reaches | reaches
SUB | it's | is
OK | moved | moved
INS | **** | rich
SUB | reach | fall
SUB | follow | out
SUB | keeps | achieve
OK | reaching | reaching
OK | the | the
OK | same | same
SUB | place | flex
OK | and | and
OK | it | it
OK | could | could
OK | be | be
OK | that | that
OK | babies | babies
OK | don't | don't
OK | know | know
OK | anything | anything
OK | about | about
OK | objects | objects
OK | but | but
OK | another | another
OK | possibility | possibility
OK | is | is
OK | once | once
OK | you | you
OK | do | do
OK | something | something
DEL | it's | ****
DEL | kind | ****
DEL | of | ****
SUB | hard | is
SUB | to | can
SUB | stop | a
SUB | it | heart
OK | takes | takes
OK | a | a
OK | bit | bit
OK | of | of
OK | control | control
DEL | to | ****
SUB | stop | stau
OK | and | and
OK | there's | there's
OK | all | all
OK | sorts | sorts
OK | of | of
OK | independent | independent
OK | evidence | evidence
OK | that | that
OK | babies | babies
OK | lack | lack
OK | this | this
OK | control | control
DEL | the | ****
DEL | part | ****
DEL | of | ****
SUB | their | partner
OK | brain | brain
DEL | that | ****
SUB | could | edu
OK | control | control
OK | certain | certain
OK | behaviors | behaviors
SUB | is | tom
SUB | just | issues
OK | not | not
OK | active | active
OK | yet | yet
INS | **** | i'm
SUB | there's | does
OK | a | a
OK | very | very
OK | nice | nice
OK | illustration | illustration
OK | of | of
INS | **** | in
INS | **** | give
INS | **** | a
SUB | inhibitory | tory
OK | problems | problems
OK | from | from
OK | a | a
SUB | simpsons | simpson's
OK | episode | episode
OK | that | that
SUB | actually | actions
SUB | sort | or
SUB | of | to
OK | covers | covers
OK | anything | anything
OK | you | you
OK | might | might
DEL | want | ****
SUB | to | wanna
OK | know | know
OK | about | about
DEL | developmental | ****
DEL | differences | ****
DEL | so | ****
DEL | it | ****
SUB | goes | development
SUB | like | of
SUB | this | differences
SUB | tape | basically
SUB | playing | may
SUB | and | some
SUB | that | of
SUB | basically | my
SUB | may | to
SUB | sum | develop
SUB | up | mammal
SUB | much | psychology
SUB | of | that
SUB | developmental | that
SUB | psychology | shot
OK | that | that
OK | the | the
OK | child | child
OK | essentially | essentially
INS | **** | i'm
OK | he | he
OK | does | does
OK | a | a
OK | a | a
OK | a | a
OK | it's | it's
DEL | moved | ****
DEL | you | ****
SUB | go | movie
SUB | doh | o
SUB | and | all
SUB | he | any
OK | keeps | keeps
OK | going | going
OK | for | for
DEL | it | ****
OK | and | and
SUB | there's | is
OK | some | some
OK | evidence | evidence
OK | that's | that's
OK | true | true
SUB | adele | del
OK | diamond | diamond
DEL | who | ****
SUB | studies | study
OK | this | this
DEL | finds | ****
SUB | that | find
SUB | although | hello
OK | kids | kids
OK | reach | reach
OK | for | for
OK | a | a
OK | they | they
OK | look | look
OK | for | for
OK | b | b
OK | as | as
OK | if | if
OK | they | they
INS | **** | the
OK | know | know
OK | it's | it's
OK | there | there
OK | but | but
SUB | they | he
OK | can't | can't
DEL | stop | ****
DEL | themselves | ****
DEL | from | ****
DEL | reaching | ****
OK | and | and
SUB | we'll | will
OK | continue | continue
SUB | this | the
SUB | theme | same
OK | a | a
OK | little | little
OK | bit | bit
OK | later | later
OK | finally | finally
DEL | it | ****
DEL | might | ****
SUB | be | and
SUB | kids | i
SUB | don't | think
SUB | know | it's
SUB | things | on
SUB | some | all
SUB | things | facts
SUB | you've | something
SUB | got | you
SUB | to | gotta
SUB | learn | war
OK | and | and
OK | this | this
OK | is | is
OK | true | true
OK | in | in
OK | all | all
OK | sorts | sorts
OK | of | of
SUB | domains | domain
SUB | in | sin
OK | the | the
OK | social | social
OK | world | world
SUB | in | and
SUB | the | that
OK | economic | economic
OK | world | world
DEL | in | ****
DEL | the | ****
OK | political | political
OK | world | world
DEL | and | ****
DEL | it's | ****
OK | true | true
OK | as | as
OK | well | well
DEL | in | ****
SUB | the | and
OK | physical | physical
OK | world | world
OK | in | in
OK | fact | fact
SUB | there's | are
OK | some | some
OK | things | things
OK | even | even
OK | adults | adults
OK | don't | don't
OK | know | know
INS | **** | so
INS | **** | i'm
OK | so | so
OK | here's | here's
OK | a | a
OK | study | study
OK | by | by
OK | michael | michael
INS | **** | marc
INS | **** | watts
SUB | mccloskey | q
SUB | with | of
OK | college | college
SUB | students | student
OK | here's | here's
OK | the | the
OK | idea | idea
DEL | you | ****
SUB | have | yeah
SUB | a | the
SUB | tube | to
OK | a | a
SUB | transparent | transfer
SUB | a | at
SUB | tube | to
SUB | a | about
OK | hollow | hollow
SUB | tube | to
OK | and | and
OK | at | at
OK | the | the
OK | top | top
OK | of | of
OK | the | the
SUB | tube | to
OK | you | you
SUB | throw | through
OK | a | a
OK | ball | ball
DEL | through | ****
OK | so | so
DEL | it | ****
SUB | whips | what
OK | through | through
OK | the | the
SUB | tube | to
OK | and | and
DEL | it | ****
OK | comes | comes
OK | out | out
DEL | the | ****
OK | question | question
OK | is | is
OK | what | what
OK | happens | happens
OK | to | to
SUB | it | a
OK | does | does
OK | it | it
OK | go | go
OK | in | in
OK | the | the
OK | path | path
SUB | of | that
OK | a | a
OK | or | or
OK | does | does
OK | it | it
DEL | go | ****
SUB | in | on
OK | the | the
OK | path | path
OK | of | of
INS | **** | the
SUB | b | with
SUB | without | the
OK | looking | looking
OK | around | around
OK | who | who
OK | votes | votes
OK | for | for
OK | a | a
OK | who | who
OK | votes | votes
OK | for | for
OK | b | b
OK | here's | here's
OK | the | the
OK | weird | weird
OK | thing | thing
OK | whenever | whenever
OK | i | i
DEL | do | ****
SUB | this | get
SUB | at | izzat
OK | yale | yale
OK | everybody | everybody
OK | gets | gets
SUB | the | a
OK | damn | damn
OK | thing | thing
OK | right | right
INS | **** | i
INS | **** | johns
INS | **** | hopkins
INS | **** | good
OK | for | for
OK | a | a
OK | and | and
SUB | b | b.
OK | i | i
DEL | got | ****
OK | to | to
OK | get | get
OK | a | a
OK | better | better
OK | demo | demo
OK | but | but
OK | anyway | anyway
OK | college | college
OK | students | students
OK | not | not
OK | here | here
OK | show | show
OK | systematic | systematic
INS | **** | bias
SUB | biases | is
OK | of | of
INS | **** | a
OK | incorrect | incorrect
OK | physical | physical
INS | **** | into
SUB | intuitions | which
SUB | here's | it
SUB | a | it's
SUB | twist | west
OK | and | and
INS | **** | if
INS | **** | you
INS | **** | wired
INS | **** | into
INS | **** | giving
OK | if | if
OK | you | you
OK | found | found
OK | people | people
OK | who | who
OK | were | were
OK | less | less
OK | wonderful | wonderful
SUB | than | when
OK | you | you
OK | all | all
OK | and | and
OK | asked | asked
OK | them | them
SUB | you'd | you
OK | get | get
DEL | a | ****
OK | lot | lot
OK | of | of
OK | people | people
OK | saying | saying
OK | the | the
SUB | curving | curve
SUB | thing | ring
SUB | but | with
SUB | here's | years
SUB | a | of
SUB | twist | sweat
SUB | ask | asked
OK | somebody | somebody
OK | what | what
OK | if | if
SUB | you | it
SUB | took | to
SUB | a | the
SUB | tube | to
OK | and | and
OK | you | you
SUB | squirted | supported
OK | water | water
OK | through | through
OK | it | it
OK | where | where
OK | would | would
OK | the | the
OK | water | water
SUB | go | of
OK | nobody | nobody
OK | chooses | chooses
OK | b | b
OK | everybody | everybody
OK | knows | knows
OK | the | the
OK | water | water
OK | would | would
OK | continue | continue
OK | in | in
OK | a | a
OK | straight | straight
SUB | line | on
SUB | suggesting | suggested
OK | that | that
OK | when | when
OK | you | you
OK | have | have
OK | experience | experience
OK | that | that
OK | helps | helps
OK | you | you
DEL | out | ****
SUB | but | up
SUB | in | an
OK | absence | absence
OK | of | of
OK | experience | experience
SUB | you're | you
SUB | kind | can
OK | of | of
INS | **** | los
SUB | lost | ah
SUB | we've | we
OK | talked | talked
OK | about | about
OK | the | the
OK | physical | physical
OK | world | world
OK | what | what
OK | about | about
OK | the | the
OK | social | social
OK | world | world
OK | what | what
OK | about | about
OK | the | the
OK | world | world
OK | of | of
OK | people | people
OK | well | well
OK | there's | there's
OK | a | a
OK | lot | lot
OK | of | of
OK | research | research
OK | on | on
OK | this | this
OK | as | as
OK | well | well
SUB | babies | baby
OK | start | start
SUB | off | up
SUB | with | of
OK | some | some
OK | social | social
INS | **** | preference
SUB | preferences | a
OK | if | if
OK | you | you
OK | take | take
INS | **** | a
OK | newborn | newborn
OK | babies | babies
OK | it's | it's
OK | very | very
OK | hard | hard
OK | to | to
OK | do | do
OK | research | research
DEL | with | ****
OK | newborn | newborn
OK | babies | babies
DEL | actually | ****
SUB | because | does
SUB | of | that
SUB | the | to
OK | consent | consent
OK | procedure | procedure
SUB | and | in
OK | everything | everything
OK | so | so
OK | most | most
DEL | of | ****
OK | this | this
OK | work | work
OK | is | is
OK | done | done
OK | in | in
INS | **** | fact
INS | **** | we're
SUB | france | late
SUB | laughter | word
SUB | where | way
OK | they | they
OK | have | have
OK | no | no
OK | laws | laws
OK | at | at
OK | all | all
DEL | they | ****
SUB | just | it
SUB | rush | is
SUB | in | russians
SUB | to | that
OK | women | women
OK | give | give
OK | birth | birth
DEL | and | ****
DEL | they | ****
DEL | rush | ****
OK | in | in
DEL | and | ****
DEL | they | ****
SUB | say | russia's
SUB | we | it
SUB | are | years
SUB | psychologists | ago
SUB | and | just
SUB | then | in
SUB | we | any
OK | do | do
OK | experiments | experiments
OK | on | on
DEL | the | ****
OK | babies | babies
OK | and | and
OK | it's | it's
SUB | terrific | reflect
OK | and | and
INS | **** | if
SUB | this | of
SUB | is | like
OK | one | one
OK | of | of
OK | them | them
OK | where | where
DEL | they | ****
SUB | compare | yet
OK | babies | babies
OK | looking | looking
SUB | at | act
OK | this | this
OK | versus | versus
SUB | this | that's
OK | babies | babies
OK | like | like
DEL | the | ****
OK | one | one
DEL | that | ****
DEL | looks | ****
SUB | like | of
SUB | a | the
SUB | face | case
OK | these | these
DEL | are | ****
SUB | newborns | and
SUB | there | boards
SUB | are | on
SUB | some | grissom
OK | preferences | preferences
OK | with | with
OK | humans | humans
OK | and | and
SUB | with | look
SUB | other | by
SUB | primates | the
SUB | to | primaries
OK | favor | favor
SUB | faces | face
OK | babies | babies
OK | are | are
SUB | also | awful
OK | social | social
DEL | animals | ****
SUB | too | act
OK | so | so
SUB | they're | their
OK | natural | natural
DEL | mimics | ****
SUB | andrew | minutes
SUB | meltzoff | tom
SUB | for | andrew
SUB | instance | melts
SUB | has | up
OK | found | found
DEL | that | ****
OK | if | if
OK | you | you
OK | go | go
OK | to | to
OK | a | a
OK | newborn | newborn
OK | baby | baby
SUB | and | maybe
SUB | if | get
SUB | you | a
SUB | find | for
SUB | a | the
OK | newborn | newborn
OK | baby | baby
OK | this | this
OK | is | is
OK | the | the
OK | first | first
OK | thing | thing
INS | **** | firstly
OK | you | you
OK | should | should
DEL | do | ****
DEL | stick | ****
DEL | your | ****
OK | face | face
OK | right | right
OK | up | up
DEL | to | ****
DEL | the | ****
OK | newborn | newborn
OK | baby | baby
DEL | and | ****
DEL | go | ****
DEL | like | ****
SUB | this | boys
OK | and | and
OK | stick | stick
SUB | your | it
SUB | tongue | on
SUB | out | the
OK | and | and
SUB | meltzoff | all
SUB | finds | saw
SUB | that | finds
OK | babies | babies
OK | more | more
OK | often | often
OK | than | than
OK | not | not
SUB | stick | there
SUB | their | comes
SUB | tongues | a
SUB | out | back
SUB | back | i'm
OK | suggesting | suggesting
OK | some | some
OK | sort | sort
OK | of | of
OK | social | social
OK | connection | connection
OK | from | from
OK | one | one
OK | person | person
OK | to | to
OK | another | another
DEL | and | ****
OK | then | then
OK | later | later
OK | on | on
OK | babies | babies
OK | are | are
SUB | mimics | next
OK | babies | babies
OK | more | more
OK | often | often
OK | than | than
OK | not | not
OK | will | will
OK | copy | copy
DEL | the | ****
OK | face | face
OK | next | next
DEL | to | ****
SUB | them | of
OK | now | now
OK | these | these
OK | the | the
OK | nature | nature
DEL | of | ****
OK | these | these
SUB | responses | response
SUB | this | assist
SUB | preferring | spring
SUB | faces | face
SUB | this | of
OK | sort | sort
INS | **** | a
SUB | of | minute
SUB | mimicry | pre
SUB | is | as
OK | a | a
OK | matter | matter
OK | of | of
DEL | debate | ****
SUB | and | today
OK | there's | there's
OK | a | a
OK | lot | lot
OK | of | of
OK | research | research
OK | going | going
OK | on | on
OK | asking | asking
DEL | how | ****
SUB | smart | helps
SUB | are | smarter
OK | babies | babies
OK | can | can
OK | we | we
OK | see | see
SUB | use | you
OK | some | some
OK | of | of
OK | the | the
OK | same | same
OK | methods | methods
INS | **** | i'm
INS | **** | to
OK | that | that
OK | we've | we've
OK | looked | looked
OK | at | at
DEL | for | ****
OK | the | the
OK | physical | physical
DEL | world | ****
DEL | to | ****
DEL | look | ****
DEL | at | ****
DEL | the | ****
DEL | social | ****
OK | world | world
OK | and | and
DEL | to | ****
OK | illustrate | illustrate
OK | one | one
OK | of | of
OK | the | the
OK | studies | studies
DEL | i'll | ****
DEL | tell | ****
SUB | you | kelley
SUB | about | but
SUB | a | is
SUB | study | that
SUB | that | the
SUB | i | idea
SUB | did | of
OK | with | with
OK | valerie | valerie
OK | kuhlmeier | kuhlmeier
OK | and | and
OK | karen | karen
SUB | wynn | when
OK | and | and
OK | so | so
DEL | what | ****
OK | we | we
OK | tested | tested
OK | was | was
SUB | nine-month-olds | nine
SUB | and | month
SUB | twelve-month-olds | olds
SUB | and | in
SUB | we | twelve
SUB | showed | are
SUB | them | are
SUB | movies | we
SUB | so | show
SUB | they're | that
SUB | sitting | movies
SUB | down | so
SUB | and | reasoning
SUB | they're | that
SUB | seeing | nursing
OK | a | a
OK | movie | movie
SUB | where | we're
OK | one | one
DEL | character's | ****
SUB | going | characters
OK | to | to
OK | help | help
OK | a | a
OK | ball | ball
OK | achieve | achieve
OK | a | a
SUB | goal | ball
OK | and | and
OK | another | another
DEL | character's | ****
DEL | going | ****
SUB | to | character
SUB | hinder | sunny
SUB | the | hinders
SUB | ball | all
OK | and | and
OK | then | then
DEL | we're | ****
DEL | going | ****
SUB | to | let's
OK | see | see
OK | whether | whether
OK | they | they
SUB | expect | aches
OK | the | the
OK | ball | ball
OK | to | to
OK | approach | approach
INS | **** | tom
OK | the | the
OK | one | one
OK | that | that
DEL | helped | ****
SUB | it | help
SUB | versus | the
OK | the | the
OK | one | one
OK | that | that
DEL | hindered | ****
SUB | it | hundred
OK | so | so
OK | this | this
OK | is | is
OK | what | what
OK | a | a
OK | baby | baby
OK | would | would
OK | see | see
OK | this | this
OK | is | is
OK | literally | literally
OK | the | the
OK | same | same
OK | movie | movie
OK | a | a
DEL | baby | ****
DEL | would | ****
DEL | see | ****
OK | in | in
DEL | the | ****
OK | experiment | experiment
DEL | the | ****
SUB | thing | thank
OK | is | is
OK | for | for
OK | these | these
OK | sorts | sorts
OK | of | of
OK | experiments | experiments
DEL | there | ****
SUB | is | there's
OK | a | a
OK | lot | lot
OK | of | of
OK | control | control
OK | so | so
OK | something | something
OK | that's | that's
OK | a | a
DEL | square | ****
SUB | in | squared
OK | one | one
OK | movie | movie
OK | will | will
OK | be | be
OK | a | a
SUB | triangle | trying
SUB | in | them
OK | another | another
OK | movie | movie
OK | something | something
OK | that's | that's
SUB | on | in
OK | the | the
DEL | top | ****
SUB | in | often
OK | one | one
OK | movie | movie
OK | will | will
OK | be | be
OK | on | on
OK | the | the
OK | bottom | bottom
SUB | in | and
OK | another | another
SUB | movie | vote
OK | so | so
OK | this | this
DEL | is | ****
OK | an | an
OK | example | example
SUB | movie | movies
OK | but | but
OK | this | this
OK | is | is
OK | what | what
OK | babies | babies
DEL | would | ****
SUB | see | with
SUB | video | c.
SUB | playing | whoa
OK | and | and
DEL | they'd | ****
SUB | see | it
SUB | this | is
OK | over | over
DEL | and | ****
SUB | over | already
SUB | again | get
SUB | and | in
OK | the | the
OK | question | question
OK | is | is
OK | would | would
DEL | they | ****
DEL | expect | ****
SUB | babies | face
OK | would | would
OK | babies | babies
OK | expect | expect
OK | the | the
SUB | one | wynn
OK | to | to
OK | approach | approach
OK | the | the
OK | one | one
OK | that | that
SUB | helped | help
SUB | it | that
SUB | or | war
SUB | approach | broke
SUB | the | who
SUB | one | won
OK | that | that
SUB | hindered | hinders
SUB | it | the
OK | and | and
DEL | what | ****
OK | we | we
OK | find | find
OK | is | is
OK | statistically | statistically
OK | babies | babies
OK | look | look
OK | longer | longer
SUB | when | wynn
OK | shown | shown
OK | a | a
OK | movie | movie
SUB | where | word
SUB | it | approach
SUB | approaches | is
OK | the | the
OK | one | one
SUB | that | he
SUB | hindered | entered
SUB | it | a
OK | versus | versus
DEL | helped | ****
SUB | it | help
OK | and | and
OK | this | this
INS | **** | is
OK | we | we
OK | take | take
SUB | as | this
OK | preliminary | preliminary
OK | evidence | evidence
INS | **** | that
INS | **** | tom
OK | that | that
INS | **** | big
SUB | they | based
SUB | have | give
OK | a | a
OK | social | social
OK | interpretation | interpretation
OK | they | they
OK | see | see
OK | this | this
OK | movie | movie
OK | as | as
OK | you | you
OK | see | see
OK | this | this
DEL | movie | ****
OK | in | in
OK | terms | terms
OK | of | of
OK | helping | helping
SUB | and | in
SUB | hindering | in
SUB | and | drink
OK | somebody | somebody
DEL | going | ****
SUB | to | pointed
SUB | somebody | someday
OK | that | that
DEL | helped | ****
DEL | it | ****
SUB | versus | help
SUB | hindered | the
SUB | it | tender
OK | you | you
OK | could | could
OK | then | then
OK | ask | ask
OK | this | this
OK | makes | makes
OK | a | a
SUB | prediction | production
OK | that | that
SUB | babies | baby
OK | should | should
OK | themselves | themselves
DEL | prefer | ****
SUB | the | further
OK | creature | creature
SUB | who's | whose
OK | the | the
OK | helper | helper
OK | versus | versus
OK | the | the
OK | hinderer | hinderer
OK | and | and
OK | to | to
OK | explore | explore
OK | this | this
OK | a | a
OK | graduate | graduate
OK | student | student
DEL | in | ****
SUB | this | is
OK | department | department
SUB | kiley | highly
SUB | hamlin | hamlet
SUB | has | i
OK | started | started
OK | a | a
OK | series | series
OK | of | of
OK | studies | studies
INS | **** | with
INS | **** | age
INS | **** | we
SUB | where | shh
SUB | they | a
OK | show | show
OK | babies | babies
SUB | three-dimensional | three
SUB | scenes | dimensional
SUB | and | saints
SUB | then | and
OK | give | give
OK | them | them
OK | the | the
OK | characters | characters
OK | and | and
OK | see | see
OK | which | which
OK | one | one
SUB | they | a
OK | reach | reach
OK | for | for
OK | so | so
OK | here's | here's
OK | video | video
DEL | so | ****
SUB | you | to
SUB | could | does
SUB | see | he
SUB | how | have
OK | this | this
OK | experiment | experiment
OK | is | is
INS | **** | that
SUB | done | tf
SUB | video | how
SUB | playing | oh
SUB | now | well
SUB | the | oh
SUB | next | of
SUB | trial | a
SUB | is | whole
SUB | from | in
OK | a | a
SUB | different | this
SUB | study | long
OK | a | a
INS | **** | so
INS | **** | if
INS | **** | i
INS | **** | of
INS | **** | how
INS | **** | all
INS | **** | then
INS | **** | that
SUB | different | strode
SUB | thing | who
SUB | we | did
SUB | use | reason
SUB | and | that
OK | the | the
INS | **** | different
INS | **** | bigger
INS | **** | used
SUB | baby | and
SUB | is | babies
OK | given | given
OK | a | a
OK | choice | choice
INS | **** | and
INS | **** | on
OK | one | one
OK | thing | thing
OK | to | to
OK | know | know
SUB | methodologically | methodological
OK | is | is
DEL | the | ****
OK | person | person
OK | giving | giving
OK | a | a
OK | choice | choice
OK | is | is
OK | blind | blind
OK | to | to
SUB | the | this
SUB | study | that
OK | and | and
DEL | blind | ****
SUB | here | wind
SUB | is | years
OK | a | a
OK | technical | technical
OK | term | term
OK | meaning | meaning
OK | she | she
OK | had | had
OK | no | no
OK | idea | idea
OK | what | what
OK | the | the
DEL | baby | ****
SUB | saw | babies
OK | and | and
SUB | the | a
OK | point | point
OK | about | about
OK | this | this
OK | is | is
OK | to | to
OK | avoid | avoid
OK | either | either
INS | **** | intention
SUB | intentional | are
SUB | or | an
SUB | unintentional | intentional
OK | sort | sort
OK | of | of
OK | trying | trying
OK | to | to
OK | get | get
DEL | the | ****
DEL | answer | ****
DEL | you | ****
DEL | want | ****
SUB | she | action
OK | couldn't | couldn't
OK | do | do
OK | that | that
DEL | because | ****
OK | she | she
OK | didn't | didn't
OK | know | know
OK | what | what
SUB | the | a
OK | right | right
DEL | answer | ****
SUB | is | to
OK | so | so
SUB | here's | years
SUB | what | with
SUB | the | a
OK | baby | baby
INS | **** | say
INS | **** | how
INS | **** | case
SUB | would | call
SUB | see | so
SUB | video | high
SUB | playing | so
OK | so | so
OK | this | this
INS | **** | is
SUB | suggests | yes
OK | that | that
OK | some | some
OK | social | social
OK | understanding | understanding
DEL | may | ****
SUB | be | maybe
OK | there | there
OK | from | from
OK | the | the
OK | very | very
OK | start | start
OK | this | this
OK | evidence | evidence
OK | is | is
OK | tentative | tentative
OK | very | very
OK | controversial | controversial
OK | but | but
OK | now | now
OK | i | i
DEL | want | ****
SUB | to | wanna
OK | raise | raise
OK | a | a
OK | huge | huge
SUB | developmental | development
SUB | puzzle | of
OK | and | and
SUB | the | a
OK | puzzle | puzzle
SUB | is | lives
OK | there | there
OK | are | are
OK | some | some
OK | ways | ways
OK | in | in
OK | which | which
OK | babies | babies
SUB | are | arts
OK | not | not
OK | just | just
OK | babies | babies
SUB | but | were
OK | young | young
OK | children | children
OK | are | are
OK | very | very
INS | **** | cool
SUB | clueless | looks
OK | when | when
OK | it | it
OK | comes | comes
OK | to | to
OK | people | people
OK | and | and
OK | so | so
OK | i | i
OK | have | have
OK | a | a
OK | film | film
OK | clip | clip
OK | here | here
DEL | of | ****
SUB | two | to
OK | very | very
OK | nice | nice
DEL | studies | ****
OK | showing | showing
SUB | babies' | babies
OK | ignorant | ignorant
SUB | sorry | star
OK | young | young
INS | **** | troll
SUB | children's | runs
OK | ignorance | ignorance
OK | of | of
OK | other | other
OK | people | people
OK | i'll | i'll
OK | show | show
OK | you | you
OK | the | the
OK | studies | studies
OK | and | and
OK | then | then
SUB | we'll | will
OK | briefly | briefly
OK | discuss | discuss
OK | what | what
OK | they | they
OK | mean | mean
DEL | uh | ****
DEL | oh | ****
DEL | video | ****
DEL | playing | ****
DEL | professor | ****
DEL | paul | ****
DEL | bloom | ****
OK | before | before
OK | discussing | discussing
OK | that | that
OK | example | example
SUB | in | will
SUB | a | the
SUB | little | more
SUB | bit | detail
SUB | more | i'm
SUB | detail | any
OK | any | any
SUB | questions | question
OK | what | what
SUB | are | i
SUB | your | did
SUB | questions | question
OK | yes | yes
DEL | in | ****
DEL | back | ****
DEL | student | ****
DEL | inaudible | ****
DEL | professor | ****
SUB | paul | and
SUB | bloom | act
OK | typically | typically
OK | i | i
DEL | don't | ****
SUB | know | modern
SUB | for | helper
OK | those | those
OK | particular | particular
INS | **** | tf
OK | children | children
SUB | but | that
SUB | typically | lady
OK | on | on
OK | those | those
INS | **** | task
INS | **** | three
SUB | tasks | year
SUB | three-year-olds | old
SUB | and | son
OK | young | young
INS | **** | for
INS | **** | your
SUB | four-year-olds | olds
SUB | tend | and
OK | to | to
OK | fail | fail
SUB | and | an
OK | around | around
DEL | the | ****
OK | age | age
OK | of | of
OK | four | four
DEL | or | ****
OK | five | five
DEL | kids | ****
DEL | tend | ****
OK | to | to
DEL | succeed | ****
DEL | there's | ****
SUB | sort | the
SUB | of | but
SUB | a | carry
SUB | period | it
OK | around | around
DEL | the | ****
OK | age | age
OK | of | of
DEL | four | ****
SUB | four | for
SUB | and | porn
OK | a | a
OK | half | half
DEL | where | ****
OK | kids | kids
OK | make | make
OK | the | the
OK | transition | transition
OK | from | from
INS | **** | sick
SUB | failure | from
SUB | to | a
SUB | success | failures
SUB | the | to
OK | question | question
OK | by | by
OK | the | the
OK | way | way
OK | was | was
OK | when | when
SUB | do | you
OK | children | children
OK | in | in
OK | that | that
OK | video | video
OK | when | when
SUB | were | word
SUB | the | of
OK | what | what
DEL | were | ****
SUB | the | would
SUB | ages | age
OK | of | of
DEL | the | ****
OK | children | children
DEL | who | ****
SUB | failed | i
SUB | and | will
SUB | who | fail
SUB | passed | at
OK | yes | yes
DEL | student | ****
DEL | inaudible | ****
SUB | professor | my
SUB | paul | the
SUB | bloom | on
OK | the | the
OK | question | question
OK | of | of
OK | whether | whether
SUB | discriminant | discriminate
OK | conditioning | conditioning
DEL | has | ****
SUB | been | the
SUB | used | news
OK | with | with
OK | babies | babies
OK | to | to
OK | explore | explore
DEL | what | ****
DEL | sort | ****
SUB | of | they
SUB | concepts | have
SUB | they | i
SUB | have | at
OK | i | i
OK | don't | don't
OK | know | know
OK | does | does
OK | anybody | anybody
INS | **** | that
OK | it | it
OK | has | has
OK | been | been
DEL | graduate | ****
DEL | student | ****
DEL | it's | ****
DEL | not | ****
DEL | as | ****
DEL | effective | ****
SUB | professor | that
SUB | paul | the
SUB | bloom | tom
OK | koleen | koleen
