OP | REF | HYP
SUB | taught | might
SUB | this | caucus
OK | course | course
OK | many | many
OK | years | years
DEL | ago | ****
SUB | i | of
SUB | would | what
OK | lecture | lecture
DEL | on | ****
OK | that | that
OK | neurons | neurons
INS | **** | tom
OK | do | do
OK | not | not
OK | grow | grow
OK | back | back
OK | once | once
OK | you | you
OK | lose | lose
OK | them | them
INS | **** | bomb
SUB | you | they
OK | never | never
OK | get | get
OK | them | them
OK | back | back
OK | this | this
OK | is | is
OK | actually | actually
OK | not | not
OK | true | true
OK | there | there
DEL | are | ****
OK | parts | parts
OK | of | of
OK | the | the
OK | brain | brain
INS | **** | which
OK | in | in
OK | which | which
OK | neurons | neurons
OK | can | can
INS | **** | we
SUB | re-grow | grow
OK | one | one
OK | interesting | interesting
OK | thing | thing
OK | about | about
OK | neurons | neurons
OK | is | is
DEL | a | ****
SUB | neuron | and
SUB | is | neurons
OK | like | like
OK | a | a
OK | gun | gun
OK | it | it
OK | either | either
SUB | fires | flyers
OK | or | or
OK | it | it
OK | doesn't | doesn't
DEL | it's | ****
DEL | all | ****
OK | or | or
OK | nothing | nothing
INS | **** | ah
OK | if | if
OK | you | you
OK | squeeze | squeeze
OK | the | the
OK | trigger | trigger
OK | of | of
OK | a | a
OK | gun | gun
OK | really | really
OK | hard | hard
DEL | and | ****
OK | really | really
OK | fast | fast
DEL | it | ****
DEL | doesn't | ****
OK | fire | fire
OK | any | any
OK | faster | faster
DEL | or | ****
DEL | harder | ****
SUB | than | are
SUB | if | are
SUB | you | in
SUB | just | the
SUB | squeezed | displeased
OK | it | it
OK | gently | gently
INS | **** | mom
SUB | now | that
SUB | this | is
OK | seems | seems
OK | to | to
INS | **** | beast
SUB | be | brain
SUB | strange | i
SUB | why | want
OK | how | how
SUB | could | it
OK | neurons | neurons
DEL | be | ****
SUB | all | the
OK | or | or
OK | nothing | nothing
OK | when | when
OK | sensation | sensation
SUB | is | very
SUB | very | great
SUB | graded | it
OK | if | if
SUB | somebody | some
SUB | next | the
SUB | to | next
OK | you | you
SUB | pushed | push
OK | on | on
OK | your | your
OK | hand | hand
INS | **** | tom
OK | the | the
OK | degree | degree
OK | of | of
OK | pushing | pushing
OK | you'd | you'd
OK | be | be
OK | able | able
OK | to | to
DEL | notice | ****
DEL | it | ****
SUB | it's | notices
OK | not | not
OK | either | either
OK | pushing | pushing
SUB | or | are
OK | not | not
OK | pushing | pushing
OK | you | you
SUB | can | been
OK | degrees | degrees
OK | of | of
OK | pushing | pushing
INS | **** | that
SUB | degrees | means
SUB | of | if
SUB | heat | he
OK | degrees | degrees
OK | of | of
SUB | brightness | right
OK | and | and
DEL | the | ****
SUB | answer | that's
SUB | is | rest
OK | although | although
OK | neurons | neurons
DEL | are | ****
DEL | all | ****
OK | or | or
OK | nothing | nothing
OK | there | there
DEL | are | ****
SUB | ways | a
SUB | to | wasted
SUB | code | both
OK | intensity | intensity
OK | so | so
OK | one | one
OK | simple | simple
OK | way | way
OK | to | to
INS | **** | potent
SUB | code | and
SUB | intensity | city
OK | is | is
OK | the | the
OK | number | number
OK | of | of
OK | neurons | neurons
OK | firing | firing
OK | the | the
OK | more | more
OK | neurons | neurons
DEL | the | ****
OK | more | more
SUB | intense | and
OK | another | another
OK | way | way
OK | to | to
OK | increase | increase
OK | intensity | intensity
OK | is | is
OK | the | the
OK | frequency | frequency
OK | of | of
OK | firing | firing
SUB | so | ah
SUB | i'll | so
SUB | just | of
SUB | use | misuse
OK | those | those
SUB | two | to
OK | the | the
OK | first | first
OK | one | one
SUB | is | of
OK | the | the
OK | number | number
DEL | of | ****
OK | neurons | neurons
DEL | firing | ****
DEL | the | ****
DEL | second | ****
SUB | one | pirate
SUB | is | was
SUB | the | it
OK | frequency | frequency
OK | of | of
OK | firing | firing
OK | in | in
OK | that | that
OK | something | something
OK | is | is
OK | more | more
OK | intense | intense
SUB | if | it
SUB | it's | is
OK | bang | bang
OK | bang | bang
OK | bang | bang
OK | bang | bang
OK | bang | bang
OK | bang | bang
DEL | then | ****
SUB | louder | bang
SUB | bang | and
OK | bang | bang
SUB | bang | back
SUB | and | that
OK | these | these
OK | are | are
OK | two | two
OK | ways | ways
OK | through | through
OK | which | which
OK | neurons | neurons
INS | **** | in
SUB | encode | quote
OK | intensity | intensity
OK | now | now
OK | neurons | neurons
SUB | are | art
SUB | connected | net
OK | and | and
OK | they | they
OK | talk | talk
OK | to | to
OK | one | one
OK | another | another
SUB | and | then
SUB | it | they
OK | used | used
OK | to | to
OK | be | be
OK | thought | thought
OK | they | they
OK | were | were
OK | tied | tied
OK | to | to
OK | one | one
OK | another | another
OK | like | like
OK | a | a
SUB | computer | computers
OK | like | like
OK | you | you
OK | take | take
OK | wires | wires
DEL | and | ****
OK | you | you
OK | connect | connect
SUB | wires | wired
OK | to | to
OK | each | each
DEL | other | ****
DEL | you | ****
DEL | wrap | ****
SUB | them | of
SUB | around | the
SUB | and | wrapping
SUB | connect | round
SUB | them | all
OK | it | it
OK | turns | turns
SUB | out | of
OK | this | this
DEL | isn't | ****
DEL | the | ****
DEL | case | ****
DEL | it | ****
SUB | turns | is
SUB | out | indicated
OK | that | that
OK | neurons | neurons
OK | relate | relate
OK | to | to
OK | one | one
OK | another | another
INS | **** | chemical
SUB | chemically | it
OK | in | in
OK | a | a
OK | kind | kind
OK | of | of
OK | interesting | interesting
OK | way | way
SUB | between | sweet
OK | any | any
OK | neurons | neurons
SUB | between | swing
SUB | the | acts
SUB | axon | on
SUB | of | a
OK | one | one
SUB | neuron | or
OK | and | and
SUB | the | again
SUB | dendrite | right
OK | of | of
OK | another | another
OK | there's | there's
OK | a | a
OK | tiny | tiny
SUB | gap | jack
OK | the | the
OK | gap | gap
SUB | could | to
OK | be | be
OK | about | about
OK | one | one
INS | **** | can
SUB | ten-thousandths | balance
OK | of | of
INS | **** | the
INS | **** | mill
INS | **** | the
SUB | a | meter
SUB | millimeter | why
SUB | wide | the
SUB | this | contest
SUB | infinitesimal | will
SUB | gap | get
OK | and | and
OK | this | this
OK | gap | gap
OK | is | is
OK | known | known
OK | as | as
OK | a | a
SUB | synapse | cement
OK | and | and
OK | what | what
OK | happens | happens
OK | is | is
OK | when | when
DEL | a | ****
SUB | neuron | are
SUB | fires | neurons
SUB | an | wires
SUB | axon | and
SUB | sends | axons
SUB | chemicals | sense
OK | shooting | shooting
OK | through | through
OK | the | the
OK | gap | gap
OK | these | these
OK | chemicals | chemicals
OK | are | are
OK | known | known
OK | as | as
OK | neurotransmitters | neurotransmitters
INS | **** | ah
OK | and | and
SUB | they | a
SUB | affect | affected
SUB | the | and
SUB | dendrites | right
OK | so | so
OK | neurons | neurons
OK | communicate | communicate
DEL | to | ****
OK | one | one
OK | another | another
INS | **** | chemical
INS | **** | it
SUB | chemically | bomb
OK | these | these
OK | again | again
OK | the | the
OK | chemicals | chemicals
OK | could | could
OK | excite | excite
OK | the | the
OK | other | other
SUB | neuron | wrong
OK | excitatory | excitatory
SUB | bring | ring
SUB | up | out
OK | the | the
OK | chances | chances
SUB | it | of
OK | will | will
OK | fire | fire
OK | or | or
INS | **** | and
INS | **** | give
SUB | inhibit | it
OK | the | the
OK | other | other
SUB | neuron | mer
OK | inhibitory | inhibitory
OK | now | now
OK | neurotransmitters | neurotransmitters
SUB | become | come
OK | interesting | interesting
OK | because | because
OK | a | a
SUB | lot | long
OK | of | of
INS | **** | a
INS | **** | psycho
INS | **** | farm
INS | **** | apology
SUB | psychopharmacology | bomb
OK | both | both
OK | of | of
OK | the | the
OK | medical | medical
OK | sort | sort
OK | and | and
SUB | the | a
OK | recreational | recreational
OK | sort | sort
INS | **** | djin
SUB | consists | says
OK | of | of
SUB | fiddling | giggling
OK | with | with
INS | **** | narrow
SUB | neurotransmitters | transfer
OK | and | and
OK | so | so
OK | you | you
INS | **** | couldn't
SUB | could | even
SUB | see | say
OK | this | this
SUB | through | for
OK | some | some
OK | examples | examples
INS | **** | ah
OK | there | there
OK | are | are
OK | two | two
OK | sorts | sorts
OK | of | of
OK | ways | ways
OK | you | you
OK | could | could
OK | fiddle | fiddle
OK | with | with
OK | neurotransmitters | neurotransmitters
SUB | and | corresponding
SUB | correspondingly | lee
SUB | two | to
OK | sorts | sorts
OK | of | of
OK | drugs | drugs
OK | there | there
OK | are | are
OK | agonists | agonists
OK | and | and
SUB | what | when
SUB | an | agonists
SUB | agonist | thus
SUB | does | is
SUB | is | the
OK | increases | increases
OK | the | the
SUB | effect | fact
OK | of | of
INS | **** | nerves
INS | **** | and
SUB | neurotransmitters | smithers
OK | either | either
OK | by | by
OK | making | making
OK | more | more
INS | **** | are
INS | **** | trance
SUB | neurotransmitters | matters
OK | or | or
OK | stopping | stopping
OK | the | the
OK | cleanup | cleanup
OK | of | of
OK | neurotransmitters | neurotransmitters
OK | or | or
OK | in | in
OK | some | some
OK | cases | cases
OK | by | by
OK | faking | faking
SUB | a | inner
SUB | neurotransmitter | fast
OK | by | by
INS | **** | making
SUB | mimicking | as
SUB | its | a
SUB | effects | fact
OK | then | then
OK | there | there
DEL | are | ****
OK | antagonists | antagonists
OK | that | that
DEL | slow | ****
DEL | down | ****
SUB | the | slowdown
SUB | amount | in
SUB | of | abner
SUB | neurotransmitters | smithers
OK | either | either
OK | because | because
SUB | they | a
SUB | destroy | destroyed
OK | neurotransmitters | neurotransmitters
OK | or | or
SUB | they | to
OK | make | make
OK | it | it
DEL | hard | ****
DEL | to | ****
SUB | create | heartbeat
OK | more | more
OK | or | or
OK | in | in
OK | some | some
OK | cases | cases
OK | they | they
OK | go | go
OK | to | to
DEL | the | ****
SUB | dendrite | dan
SUB | of | right
SUB | the | under
SUB | neuron | on
OK | and | and
DEL | they | ****
SUB | kind | again
OK | of | of
DEL | put | ****
SUB | a | the
SUB | paste | paced
OK | over | over
DEL | it | ****
OK | so | so
DEL | that | ****
OK | the | the
OK | neurotransmitters | neurotransmitters
OK | can't | can't
OK | connect | connect
OK | and | and
OK | it's | it's
OK | through | through
OK | these | these
OK | clever | clever
SUB | ways | way
OK | that | that
OK | neurons | neurons
OK | can | can
OK | affect | affect
SUB | your | you're
OK | mental | mental
OK | life | life
OK | so | so
OK | for | for
OK | instance | instance
INS | **** | bomb
OK | there | there
OK | is | is
OK | a | a
OK | drug | drug
OK | known | known
OK | as | as
INS | **** | a
INS | **** | raw
SUB | curare | are
OK | and | and
INS | **** | we're
INS | **** | are
INS | **** | a
INS | **** | bomb
SUB | curare | he
OK | is | is
OK | an | an
SUB | antagonist | antagonists
SUB | it's | is
OK | a | a
OK | very | very
OK | particular | particular
OK | sort | sort
OK | of | of
INS | **** | antagonists
INS | **** | it
SUB | antagonist | tom
OK | it | it
SUB | blocks | walks
OK | motor | motor
OK | neurons | neurons
OK | from | from
OK | affecting | affecting
OK | muscle | muscle
OK | fibers | fibers
SUB | what | with
OK | this | this
OK | does | does
OK | then | then
OK | is | is
OK | it | it
DEL | paralyzes | ****
SUB | you | paralyzed
OK | because | because
SUB | your | you're
OK | motor | motor
OK | neurons | neurons
DEL | you | ****
OK | send | send
SUB | the | a
OK | command | command
OK | to | to
OK | your | your
OK | arm | arm
DEL | to | ****
DEL | stand | ****
SUB | to | suspected
SUB | lift | philip
SUB | up | that
OK | it | it
OK | doesn't | doesn't
OK | work | work
OK | you | you
DEL | send | ****
SUB | the | say
SUB | command | need
SUB | to | mentor
SUB | your | latest
SUB | leg | the
OK | to | to
OK | move | move
OK | it | it
OK | doesn't | doesn't
OK | work | work
OK | the | the
OK | motor | motor
OK | neurons | neurons
INS | **** | our
INS | **** | party
SUB | are | activated
SUB | deactivated | i'm
OK | and | and
OK | then | then
OK | because | because
OK | the | the
OK | way | way
OK | you | you
OK | breathe | breathe
OK | is | is
DEL | through | ****
OK | motor | motor
DEL | neurons | ****
SUB | you | not
SUB | then | even
OK | die | die
OK | there's | there's
OK | alcohol | alcohol
OK | alcohol | alcohol
OK | is | is
OK | inhibitory | inhibitory
OK | now | now
OK | this | this
OK | may | may
OK | be | be
OK | puzzling | puzzling
SUB | to | does
OK | people | people
INS | **** | it
INS | **** | is
SUB | it's | my
SUB | mildly | only
SUB | paradoxical | paradox
OK | because | because
OK | you | you
SUB | may | maybe
SUB | be | they
SUB | thinking | be
OK | alcohol | alcohol
OK | is | is
OK | not | not
OK | inhibitory | inhibitory
OK | on | on
SUB | the | a
SUB | contrary | conquer
OK | when | when
OK | i | i
OK | drink | drink
OK | a | a
OK | lot | lot
OK | of | of
OK | alcohol | alcohol
OK | i | i
SUB | lose | does
OK | my | my
INS | **** | in
SUB | inhibitions | addition
SUB | and | to
OK | become | become
OK | a | a
OK | more | more
OK | fun | fun
OK | person | person
INS | **** | i
INS | **** | become
OK | i | i
OK | become | become
OK | more | more
OK | aggressive | aggressive
OK | and | and
OK | more | more
OK | sexually | sexually
OK | vibrant | vibrant
SUB | and | than
OK | simply | simply
OK | more | more
OK | beautiful | beautiful
OK | and | and
SUB | so | and
SUB | in | so
SUB | what | we
SUB | way | will
SUB | is | always
OK | alcohol | alcohol
OK | inhibitory | inhibitory
OK | well | well
INS | **** | yes
SUB | the | areas
SUB | answer | it
SUB | is | a
OK | it | it
INS | **** | in
INS | **** | a
INS | **** | this
INS | **** | the
SUB | inhibits | in
OK | the | the
INS | **** | day
OK | inhibitory | inhibitory
OK | parts | parts
DEL | of | ****
OK | your | your
OK | brain | brain
OK | so | so
OK | you | you
SUB | have | hat
OK | parts | parts
OK | of | of
OK | your | your
OK | brain | brain
OK | that | that
OK | are | are
OK | basically | basically
OK | telling | telling
OK | you | you
OK | now | now
DEL | largely | ****
DEL | in | ****
DEL | the | ****
DEL | frontal | ****
DEL | lobes | ****
DEL | that | ****
SUB | are | bargain
OK | okay | okay
DEL | keep | ****
SUB | your | he
SUB | pants | depends
OK | on | on
OK | don't | don't
OK | hit | hit
OK | me | me
SUB | buddy | by
SUB | don't | the
SUB | use | values
OK | bad | bad
OK | words | words
OK | alcohol | alcohol
INS | **** | relax
SUB | relaxes | is
OK | shuts | shuts
OK | down | down
OK | those | those
OK | parts | parts
OK | of | of
OK | the | the
OK | brain | brain
OK | if | if
OK | you | you
OK | take | take
INS | **** | a
SUB | enough | not
OK | alcohol | alcohol
OK | it | it
OK | then | then
OK | goes | goes
OK | down | down
OK | to | to
SUB | inhibit | in
SUB | the | vivid
OK | excitatory | excitatory
OK | parts | parts
OK | of | of
OK | your | your
OK | brain | brain
DEL | and | ****
SUB | then | a
SUB | you | new
OK | fall | fall
DEL | on | ****
DEL | the | ****
DEL | floor | ****
DEL | and | ****
OK | pass | pass
SUB | out | a
OK | amphetamines | amphetamines
OK | increase | increase
OK | the | the
OK | amount | amount
OK | of | of
INS | **** | the
SUB | arousal | radical
OK | in | in
OK | particular | particular
OK | they | they
DEL | increase | ****
SUB | the | increased
OK | amount | amount
OK | of | of
INS | **** | northern
SUB | norepinephrine | after
SUB | a | i
SUB | neurotransmitter | neurotransmitters
SUB | that's | as
OK | responsible | responsible
OK | for | for
OK | just | just
OK | general | general
SUB | arousal | aroused
OK | and | and
OK | so | so
OK | amphetamines | amphetamines
OK | include | include
OK | drugs | drugs
DEL | like | ****
DEL | speed | ****
DEL | and | ****
SUB | coke | likes
OK | there | there
OK | are | are
INS | **** | ah
OK | prozac | prozac
INS | **** | work
SUB | works | sincere
SUB | on | tone
SUB | serotonin | and
OK | when | when
OK | we | we
SUB | discuss | discussed
OK | clinical | clinical
OK | psychology | psychology
DEL | and | ****
OK | depression | depression
SUB | we'll | bomb
SUB | learn | will
SUB | the | learn
OK | extent | extent
OK | to | to
OK | which | which
INS | **** | neuro
SUB | neurotransmitter | transmitter
OK | disorders | disorders
OK | are | are
OK | implicated | implicated
DEL | in | ****
OK | certain | certain
OK | disorders | disorders
OK | like | like
OK | depression | depression
OK | and | and
OK | one | one
OK | problem | problem
OK | is | is
OK | that | that
INS | **** | on
OK | for | for
OK | depression | depression
OK | is | is
OK | that | that
OK | there's | there's
OK | too | too
OK | little | little
OK | of | of
SUB | a | inner
SUB | neurotransmitter | transmitter
OK | known | known
OK | as | as
INS | **** | syrup
INS | **** | on
SUB | serotonin | bomb
OK | prozac | prozac
INS | **** | make
SUB | makes | circled
SUB | serotonin | in
OK | more | more
OK | prevalent | prevalent
OK | and | and
OK | so | so
OK | in | in
OK | some | some
OK | extent | extent
OK | might | might
OK | help | help
INS | **** | the
INS | **** | be
SUB | alleviate | a
OK | depression | depression
INS | **** | com
INS | **** | park
INS | **** | in
SUB | parkinson's | since
OK | disease | disease
OK | is | is
OK | a | a
OK | disease | disease
OK | involving | involving
SUB | destruction | no
SUB | of | motor
SUB | motor | are
SUB | control | troll
SUB | and | a
OK | loss | loss
OK | of | of
OK | motor | motor
OK | control | control
SUB | difficulty | the
OK | moving | moving
INS | **** | on
OK | and | and
OK | one | one
OK | factor | factor
OK | in | in
SUB | parkinson's | part
SUB | is | in
SUB | too | senses
OK | little | little
OK | of | of
SUB | a | underpants
SUB | neurotransmitter | cheddar
OK | known | known
OK | as | as
SUB | dopamine | dopa
OK | the | the
OK | drug | drug
INS | **** | l
SUB | l-dopa | dopa
SUB | increases | priest
SUB | the | is
SUB | supply | a
SUB | of | supplied
SUB | dopamine | dopa
OK | and | and
OK | so | so
DEL | there | ****
SUB | is | does
OK | something | something
OK | to | to
INS | **** | a
SUB | alleviate | levy
OK | at | at
OK | least | least
OK | temporarily | temporarily
OK | the | the
OK | symptoms | symptoms
OK | of | of
INS | **** | our
SUB | parkinson's | concerns
OK | so | so
OK | you | you
OK | have | have
OK | neurons | neurons
DEL | and | ****
SUB | they're | under
SUB | clustered | cluster
OK | together | together
OK | and | and
SUB | they | the
OK | fire | fire
DEL | and | ****
SUB | they | the
OK | communicate | communicate
DEL | to | ****
OK | one | one
DEL | another | ****
OK | so | so
DEL | how | ****
SUB | does | has
SUB | this | a
SUB | all | soul
OK | work | work
OK | to | to
OK | give | give
OK | rise | rise
OK | to | to
OK | creatures | creatures
SUB | who | of
SUB | could | the
OK | do | do
OK | interesting | interesting
OK | things | things
DEL | like | ****
SUB | talk | ha
SUB | and | can
SUB | think | thank
OK | well | well
OK | again | again
OK | it | it
OK | used | used
OK | to | to
OK | be | be
SUB | believed | believe
OK | that | that
OK | the | the
OK | brain | brain
OK | is | is
OK | wired | wired
OK | up | up
OK | like | like
OK | a | a
OK | computer | computer
OK | like | like
OK | a | a
SUB | pc | p.
SUB | or | c.
SUB | a | are
OK | mac | mac
OK | or | or
OK | something | something
DEL | like | ****
DEL | that | ****
SUB | but | oh
OK | we | we
OK | know | know
OK | this | this
OK | can't | can't
OK | be | be
OK | true | true
DEL | it | ****
OK | can't | can't
OK | be | be
OK | true | true
SUB | because | his
SUB | there's | wrist
OK | two | two
OK | ways | ways
OK | in | in
OK | which | which
OK | the | the
OK | brain | brain
OK | is | is
OK | better | better
OK | than | than
DEL | a | ****
DEL | computer | ****
OK | for | for
OK | one | one
OK | thing | thing
OK | the | the
OK | brain | brain
OK | is | is
OK | highly | highly
OK | resistant | resistant
OK | to | to
SUB | damage | that
OK | if | if
OK | you | you
OK | have | have
OK | a | a
OK | laptop | laptop
OK | and | and
OK | i | i
DEL | persuade | ****
DEL | you | ****
SUB | to | persuaded
OK | open | open
DEL | it | ****
OK | up | up
OK | for | for
OK | me | me
OK | and | and
OK | i | i
OK | take | take
DEL | the | ****
SUB | pliers | of
SUB | and | flyers
SUB | kind | because
SUB | of | the
SUB | snip | just
SUB | just | the
SUB | about | that
OK | anywhere | anywhere
OK | your | your
OK | laptop | laptop
OK | will | will
OK | be | be
OK | destroyed | destroyed
OK | but | but
OK | the | the
OK | brain | brain
OK | is | is
OK | actually | actually
OK | more | more
INS | **** | brazil
SUB | resilient | it
OK | you | you
OK | can | can
OK | take | take
OK | a | a
OK | lot | lot
OK | of | of
OK | brain | brain
SUB | damage | that
OK | and | and
OK | still | still
OK | preserve | preserve
OK | some | some
OK | mental | mental
SUB | functioning | function
SUB | to | the
OK | some | some
OK | interesting | interesting
SUB | sense | sent
SUB | there's | to
OK | some | some
OK | sort | sort
OK | of | of
OK | damage | damage
OK | resistance | resistance
OK | built | built
DEL | in | ****
SUB | to | into
OK | the | the
OK | brain | brain
OK | that | that
OK | allows | allows
OK | different | different
OK | parts | parts
OK | of | of
OK | the | the
OK | brain | brain
OK | to | to
OK | take | take
OK | over | over
DEL | if | ****
DEL | some | ****
DEL | parts | ****
DEL | are | ****
SUB | damaged | damn
OK | a | a
OK | second | second
OK | consideration | consideration
OK | is | is
OK | the | the
OK | brain | brain
OK | is | is
OK | extremely | extremely
OK | fast | fast
SUB | your | it
OK | computer | computer
OK | works | works
OK | on | on
INS | **** | wired
SUB | wires | swatches
SUB | and | of
SUB | electricity | the
SUB | but | we
OK | your | your
OK | brain | brain
OK | uses | uses
OK | tissue | tissue
OK | and | and
OK | tissue | tissue
OK | is | is
OK | extremely | extremely
OK | slow | slow
OK | the | the
OK | paradox | paradox
SUB | then | than
OK | is | is
OK | how | how
DEL | do | ****
OK | you | you
DEL | create | ****
SUB | such | created
OK | a | a
OK | fast | fast
OK | computer | computer
OK | with | with
OK | such | such
SUB | slow | will
SUB | stuff | stop
OK | and | and
OK | you | you
INS | **** | can
SUB | can't | what
OK | if | if
SUB | the | data
OK | brain | brain
OK | was | was
OK | wired | wired
OK | up | up
SUB | like | with
OK | a | a
OK | personal | personal
OK | computer | computer
OK | it | it
OK | would | would
OK | take | take
OK | you | you
OK | four | four
OK | hours | hours
OK | to | to
OK | recognize | recognize
DEL | a | ****
DEL | face | ****
OK | but | but
OK | in | in
OK | fact | fact
OK | we | we
SUB | could | to
OK | do | do
OK | things | things
OK | extremely | extremely
OK | quickly | quickly
OK | so | so
OK | the | the
OK | question | question
OK | then | then
SUB | is | as
OK | how | how
INS | **** | we
OK | is | is
OK | the | the
OK | brain | brain
OK | wired | wired
DEL | up | ****
DEL | and | ****
SUB | the | an
OK | answer | answer
OK | is | is
OK | unlike | unlike
INS | **** | many
INS | **** | can
SUB | manys | bomb
OK | unlike | unlike
OK | commercially | commercially
OK | generated | generated
OK | computers | computers
OK | the | the
OK | brain | brain
OK | works | works
SUB | through | for
OK | parallel | parallel
SUB | processing | processed
OK | massively | massively
OK | parallel | parallel
INS | **** | the
SUB | distributed | street
SUB | processing | protests
OK | there's | there's
OK | a | a
OK | whole | whole
OK | lot | lot
SUB | of | or
OK | research | research
OK | and | and
OK | this | this
OK | is | is
OK | research | research
OK | some | some
OK | of | of
OK | which | which
OK | takes | takes
OK | place | place
OK | outside | outside
OK | psychology | psychology
SUB | departments | department
SUB | and | in
OK | in | in
OK | engineering | engineering
DEL | departments | ****
SUB | and | department
OK | computer | computer
OK | science | science
SUB | departments | department
OK | trying | trying
OK | to | to
OK | figure | figure
OK | out | out
OK | how | how
SUB | a | i
OK | computer | computer
OK | can | can
OK | do | do
OK | the | the
OK | same | same
OK | things | things
SUB | brains | brain
SUB | can | scan
SUB | do | to
OK | and | and
OK | one | one
SUB | way | white
OK | people | people
DEL | do | ****
OK | this | this
OK | is | is
OK | they | they
OK | take | take
DEL | a | ****
SUB | hint | can't
OK | from | from
OK | nature | nature
SUB | and | in
SUB | they | a
SUB | try | product
SUB | to | of
SUB | construct | scrap
OK | massively | massively
OK | distributed | distributed
OK | networks | networks
SUB | to | the
OK | do | do
OK | aspects | aspects
OK | of | of
DEL | reasoning | ****
SUB | so | reason
OK | there's | there's
OK | a | a
OK | very | very
OK | simple | simple
INS | **** | complication
SUB | computational | on
OK | network | network
OK | that | that
OK | is | is
SUB | interesting | interestingly
SUB | because | does
OK | it | it
DEL | kind | ****
DEL | of | ****
DEL | looks | ****
DEL | to | ****
DEL | some | ****
SUB | extent | come
SUB | like | look
OK | the | the
OK | way | way
OK | neurons | neurons
DEL | look | ****
OK | and | and
OK | this | this
OK | is | is
OK | often | often
OK | known | known
OK | as | as
OK | neural | neural
SUB | networks | network
OK | and | and
OK | people | people
OK | who | who
OK | study | study
OK | this | this
DEL | often | ****
DEL | claim | ****
DEL | to | ****
DEL | be | ****
SUB | studying | setting
OK | neural | neural
OK | network | network
DEL | modeling | ****
SUB | to | model
SUB | try | the
SUB | to | tribe
SUB | build | builds
SUB | smart | more
OK | machines | machines
OK | by | by
OK | modeling | modeling
OK | them | them
SUB | after | actor
SUB | brains | brain
SUB | and | tom
OK | in | in
SUB | the | and
SUB | last | less
SUB | 20 | twenty
OK | years | years
OK | or | or
OK | so | so
OK | this | this
SUB | has | is
SUB | been | than
OK | a | a
OK | huge | huge
OK | and | and
OK | vibrant | vibrant
DEL | area | ****
DEL | of | ****
SUB | study | areas
SUB | where | we're
OK | people | people
OK | are | are
OK | trying | trying
OK | to | to
OK | wire | wire
OK | up | up
OK | machines | machines
DEL | that | ****
OK | can | can
OK | do | do
INS | **** | brain
SUB | brain-like | like
OK | things | things
OK | from | from
OK | components | components
OK | that | that
OK | look | look
OK | a | a
OK | lot | lot
OK | like | like
OK | neurons | neurons
DEL | and | ****
SUB | are | inner
OK | wired | wired
DEL | up | ****
DEL | together | ****
DEL | as | ****
DEL | neurons | ****
DEL | are | ****
OK | one | one
OK | consideration | consideration
DEL | in | ****
OK | all | all
OK | of | of
OK | this | this
OK | is | is
SUB | that | it
SUB | this | is
OK | is | is
OK | a | a
OK | very | very
OK | young | young
OK | field | field
OK | and | and
OK | nobody | nobody
OK | knows | knows
OK | how | how
OK | to | to
OK | do | do
OK | it | it
DEL | yet | ****
OK | there | there
OK | is | is
OK | no | no
OK | machine | machine
OK | yet | yet
OK | that | that
OK | can | can
OK | recognize | recognize
OK | faces | faces
OK | or | or
OK | understand | understand
OK | sentences | sentences
OK | at | at
OK | the | the
OK | level | level
DEL | of | ****
OK | a | a
DEL | two-year-old | ****
DEL | human | ****
SUB | there | two
SUB | is | year
SUB | no | old
SUB | machine | him
SUB | yet | there's
SUB | that | no
SUB | can | initiate
SUB | do | a
SUB | just | computers
SUB | about | of
OK | anything | anything
OK | people | people
DEL | can | ****
SUB | do | who
OK | in | in
OK | an | an
OK | interesting | interesting
OK | way | way
DEL | and | ****
OK | this | this
DEL | is | ****
SUB | in | isn't
SUB | part | heart
OK | because | because
OK | the | the
OK | human | human
OK | brain | brain
OK | is | is
OK | wired | wired
OK | up | up
SUB | in | next
SUB | an | corner
SUB | extraordinarily | be
OK | more | more
OK | complicated | complicated
OK | way | way
OK | than | than
OK | any | any
OK | sort | sort
OK | of | of
SUB | simple | civil
OK | neural | neural
OK | network | network
OK | this | this
OK | is | is
DEL | a | ****
OK | sort | sort
OK | of | of
INS | **** | ski
SUB | schematic | mac
OK | diagram | diagram
SUB | you're | you
OK | not | not
OK | responsible | responsible
INS | **** | palm
SUB | for | of
SUB | this | on
SUB | of | oh
OK | parts | parts
OK | of | of
OK | the | the
OK | visual | visual
OK | cortex | cortex
OK | and | and
SUB | the | if
SUB | thing | they
OK | to | to
OK | realize | realize
OK | about | about
OK | this | this
OK | is | is
SUB | it's | is
SUB | extraordinarily | extraordinary
SUB | simplified | simple
OK | so | so
OK | the | the
OK | brain | brain
SUB | is | as
OK | a | a
OK | complicated | complicated
OK | system | system
OK | now | now
OK | so | so
OK | we've | we've
OK | talked | talked
OK | a | a
OK | little | little
OK | bit | bit
OK | about | about
OK | the | the
OK | basic | basic
OK | building | building
OK | blocks | blocks
OK | of | of
OK | the | the
OK | brain | brain
OK | neurons | neurons
INS | **** | on
SUB | we've | we
OK | then | then
OK | talked | talked
OK | about | about
OK | how | how
OK | neurons | neurons
OK | can | can
OK | communicate | communicate
OK | to | to
OK | one | one
DEL | another | ****
OK | then | then
DEL | we | ****
OK | turned | turned
OK | to | to
SUB | how | have
OK | neurons | neurons
INS | **** | our
INS | **** | own
OK | are | are
OK | wired | wired
