OP | REF | HYP
OK | a | a
OK | lot | lot
OK | of | of
OK | energy | energy
OK | maybe | maybe
OK | sexual | sexual
OK | energy | energy
OK | or | or
OK | aggressive | aggressive
OK | energy | energy
OK | but | but
OK | instead | instead
OK | of | of
OK | turning | turning
DEL | it | ****
SUB | to | into
OK | a | a
OK | sexual | sexual
OK | or | or
OK | aggressive | aggressive
SUB | target | are
SUB | what | get
SUB | you | we
OK | do | do
OK | is | is
OK | you | you
OK | focus | focus
OK | it | it
OK | in | in
OK | some | some
OK | other | other
OK | way | way
DEL | so | ****
DEL | you | ****
SUB | can | sync
OK | imagine | imagine
OK | a | a
OK | great | great
OK | artist | artist
OK | like | like
OK | picasso | picasso
OK | turning | turning
DEL | the | ****
OK | sexual | sexual
OK | energy | energy
OK | into | into
SUB | his | is
SUB | artwork | are
OK | there | there
OK | is | is
INS | **** | a
INS | **** | bomb
INS | **** | there's
OK | displacement | displacement
OK | displacement | displacement
OK | is | is
INS | **** | calm
OK | you | you
OK | have | have
OK | certain | certain
OK | shameful | shameful
OK | thoughts | thoughts
SUB | or | are
SUB | desires | designers
OK | and | and
OK | you | you
INS | **** | re
SUB | refocus | focus
OK | them | them
OK | more | more
SUB | appropriately | appropriate
OK | a | a
OK | boy | boy
SUB | who's | is
OK | bullied | bullied
OK | by | by
OK | his | his
OK | father | father
INS | **** | mom
SUB | may | they've
OK | hate | hate
OK | his | his
OK | father | father
OK | and | and
DEL | want | ****
SUB | to | one
SUB | hurt | i
SUB | him | heard
SUB | but | this
SUB | since | is
SUB | this | is
SUB | would | that
OK | this | this
OK | is | is
OK | very | very
OK | shameful | shameful
OK | and | and
OK | difficult | difficult
OK | the | the
OK | boy | boy
DEL | might | ****
SUB | instead | mind
SUB | kick | state
OK | the | the
SUB | dog | doc
SUB | and | it's
OK | think | think
OK | he | he
DEL | hates | ****
SUB | the | hated
SUB | dog | up
OK | because | because
OK | that's | that's
OK | a | a
OK | more | more
OK | acceptable | acceptable
INS | **** | to
SUB | target | part
SUB | there | mom
SUB | is | there's
OK | projection | projection
OK | projection | projection
OK | is | is
OK | i | i
OK | have | have
OK | certain | certain
SUB | impulses | on
SUB | i | concerned
SUB | am | impulses
SUB | uncomfortable | i'm
SUB | with | uncomfortable
OK | so | so
OK | rather | rather
OK | than | than
OK | own | own
OK | them | them
OK | myself | myself
OK | i | i
OK | project | project
DEL | them | ****
SUB | to | into
OK | somebody | somebody
OK | else | else
OK | a | a
OK | classic | classic
OK | example | example
OK | for | for
OK | freud | freud
SUB | is | homeless
SUB | homosexual | sexual
OK | desires | desires
SUB | the | mom
SUB | idea | the
SUB | is | ideas
OK | that | that
OK | i | i
OK | feel | feel
OK | this | this
OK | tremendous | tremendous
SUB | lust | loss
SUB | towards | ford's
OK | you | you
DEL | for | ****
DEL | instance | ****
OK | and | and
DEL | any | ****
DEL | of | ****
DEL | you | ****
SUB | all | need
SUB | of | any
SUB | you | the
SUB | you | only
SUB | three | and
OK | and | and
OK | i'm | i'm
OK | ashamed | ashamed
OK | of | of
SUB | this | the
SUB | lust | slots
OK | so | so
DEL | what | ****
DEL | i | ****
SUB | say | wrestling
SUB | is | senate
OK | hey | hey
OK | are | are
OK | you | you
SUB | guys | best
OK | looking | looking
OK | at | at
OK | me | me
DEL | in | ****
SUB | a | the
OK | sexual | sexual
OK | manner | manner
SUB | are | i
OK | you | you
SUB | lusting | lasting
OK | after | after
OK | me | me
DEL | how | ****
SUB | disgusting | of
OK | because | because
OK | what | what
OK | i | i
OK | do | do
SUB | is | it
OK | i | i
OK | take | take
OK | my | my
OK | own | own
DEL | desires | ****
DEL | and | ****
DEL | i | ****
DEL | project | ****
DEL | it | ****
DEL | to | ****
SUB | others | desired
OK | and | and
OK | freud | freud
OK | suggested | suggested
OK | perhaps | perhaps
INS | **** | mom
INS | **** | all
SUB | not | the
SUB | implausibly | way
OK | that | that
SUB | men | man
OK | who | who
OK | believe | believe
OK | other | other
OK | men | men
OK | who | who
OK | are | are
OK | obsessed | obsessed
OK | with | with
OK | the | the
OK | sexuality | sexuality
OK | of | of
OK | other | other
OK | men | men
SUB | are | our
OK | themselves | themselves
OK | projecting | projecting
OK | away | away
OK | their | their
OK | own | own
SUB | sexual | such
SUB | desires | cyrus
SUB | there | there's
SUB | is | rationalization
SUB | rationalization | tom
OK | which | which
OK | is | is
OK | that | that
OK | when | when
OK | you | you
OK | do | do
OK | something | something
SUB | or | are
OK | think | think
OK | something | something
SUB | bad | back
OK | you | you
SUB | rationalize | ration
SUB | it | wise
SUB | and | a
OK | you | you
OK | give | give
OK | it | it
OK | a | a
OK | more | more
OK | socially | socially
SUB | acceptable | exceptional
OK | explanation | explanation
INS | **** | ah
OK | a | a
OK | parent | parent
OK | who | who
OK | enjoys | enjoys
INS | **** | smack
SUB | smacking | in
OK | his | his
OK | child | child
OK | will | will
OK | typically | typically
OK | not | not
OK | say | say
OK | i | i
OK | enjoy | enjoy
INS | **** | smack
SUB | smacking | in
OK | my | my
OK | child | child
DEL | rather | ****
DEL | he'll | ****
SUB | say | rivals
SUB | it's | that
OK | for | for
OK | the | the
DEL | child's | ****
SUB | own | child
OK | good | good
DEL | i'm | ****
DEL | being | ****
SUB | a | idea
OK | good | good
SUB | parent | and
OK | by | by
OK | doing | doing
OK | this | this
OK | and | and
OK | finally | finally
OK | there | there
OK | is | is
OK | regression | regression
OK | which | which
OK | is | is
OK | returning | returning
OK | to | to
OK | an | an
OK | earlier | earlier
OK | stage | stage
OK | of | of
OK | development | development
SUB | and | can
OK | you | you
OK | actually | actually
OK | see | see
OK | this | this
OK | in | in
OK | children | children
OK | in | in
OK | times | times
OK | of | of
OK | stress | stress
SUB | and | prom
SUB | trauma | wow
SUB | they'll | bill
OK | become | become
OK | younger | younger
DEL | they | ****
SUB | will | the
SUB | act | lack
SUB | younger | pm
OK | they | they
OK | might | might
DEL | cry | ****
DEL | they | ****
SUB | might | friday
SUB | suck | night
SUB | their | soccer
OK | thumb | thumb
DEL | seek | ****
SUB | out | get
OK | a | a
OK | blanket | blanket
DEL | or | ****
OK | so | so
DEL | on | ****
OK | now | now
OK | these | these
OK | are | are
OK | all | all
OK | mechanisms | mechanisms
OK | that | that
OK | for | for
OK | freud | freud
OK | are | are
OK | not | not
OK | the | the
INS | **** | slay
SUB | slightest | this
OK | bit | bit
OK | pathological | pathological
DEL | they | ****
SUB | are | there
OK | part | part
OK | of | of
OK | normal | normal
OK | life | life
OK | normally | normally
OK | we | we
OK | do | do
OK | these | these
OK | things | things
OK | to | to
OK | keep | keep
OK | an | an
INS | **** | equal
SUB | equilibrium | liberty
OK | among | among
OK | the | the
SUB | different | defense
OK | systems | systems
OK | of | of
DEL | the | ****
SUB | unconscious | them
SUB | but | caught
OK | sometimes | sometimes
OK | it | it
OK | doesn't | doesn't
OK | work | work
OK | sometimes | sometimes
OK | things | things
OK | go | go
INS | **** | all
SUB | awry | right
OK | and | and
OK | what | what
OK | happens | happens
OK | is | is
DEL | a | ****
OK | phrase | phrase
SUB | that's | it's
OK | not | not
OK | currently | currently
SUB | used | use
OK | in | in
OK | psychology | psychology
SUB | but | it
OK | was | was
OK | popular | popular
OK | during | during
SUB | freud's | freuds
OK | time | time
INS | **** | mom
OK | hysteria | hysteria
OK | hysteria | hysteria
OK | includes | includes
OK | phenomena | phenomena
OK | like | like
OK | hysterical | hysterical
OK | blindness | blindness
SUB | and | mr
SUB | hysterical | pool
OK | deafness | deafness
OK | which | which
OK | is | is
OK | when | when
OK | you | you
OK | cannot | cannot
DEL | see | ****
DEL | and | ****
OK | cannot | cannot
SUB | hear | year
OK | even | even
OK | though | though
OK | there's | there's
OK | nothing | nothing
SUB | physiologically | physiological
OK | wrong | wrong
OK | with | with
OK | you | you
INS | **** | all
OK | paralysis | paralysis
OK | trembling | trembling
OK | panic | panic
OK | attacks | attacks
OK | gaps | gaps
OK | of | of
OK | memory | memory
DEL | including | ****
DEL | amnesia | ****
DEL | and | ****
SUB | so | freudian
SUB | on | regions
OK | and | and
SUB | the | id
SUB | idea | a
OK | is | is
OK | that | that
OK | these | these
OK | are | are
OK | actually | actually
OK | symptoms | symptoms
OK | these | these
OK | are | are
OK | symptoms | symptoms
OK | of | of
OK | mechanisms | mechanisms
OK | going | going
OK | on | on
DEL | to | ****
OK | keep | keep
OK | things | things
OK | unconscious | unconscious
OK | it's | it's
OK | a | a
OK | common | common
OK | enough | enough
OK | idea | idea
DEL | in | ****
OK | movies | movies
OK | often | often
OK | in | in
OK | movies | movies
OK | what | what
OK | happens | happens
DEL | is | ****
SUB | that | on
SUB | somebody | a
OK | goes | goes
OK | to | to
DEL | an | ****
DEL | analyst | ****
SUB | they | adults
SUB | have | that's
SUB | some | an
SUB | horrible | oral
OK | problem | problem
OK | they | they
OK | can't | can't
OK | remember | remember
OK | something | something
DEL | or | ****
DEL | they | ****
SUB | have | what
SUB | some | a
SUB | sort | https
SUB | of | insert
SUB | blackouts | a
SUB | and | black
SUB | so | yeltsin
SUB | on | zone
OK | and | and
SUB | the | i
SUB | analyst | list
SUB | tells | pulls
OK | them | them
SUB | something | zone
OK | and | and
OK | at | at
OK | one | one
OK | point | point
DEL | they | ****
SUB | get | begin
SUB | this | is
OK | insight | insight
DEL | and | ****
SUB | they | any
OK | realize | realize
OK | what | what
SUB | why | what
SUB | they've | why
SUB | blinded | they
SUB | themselves | wanted
OK | why | why
OK | they | they
DEL | can't | ****
SUB | remember | can
OK | and | and
OK | for | for
SUB | freud | flight
OK | this | this
OK | is | is
OK | what | what
OK | happens | happens
OK | freud | freud
OK | originally | originally
DEL | attempted | ****
OK | to | to
OK | get | get
OK | these | these
OK | memories | memories
OK | out | out
OK | through | through
OK | hypnosis | hypnosis
OK | but | but
OK | then | then
OK | moved | moved
OK | to | to
OK | the | the
OK | mechanism | mechanism
OK | of | of
OK | free | free
OK | association | association
OK | and | and
OK | according | according
OK | to | to
OK | freud | freud
DEL | the | ****
DEL | idea | ****
SUB | is | ideas
OK | patients | patients
OK | offer | offer
OK | resistance | resistance
INS | **** | on
OK | to | to
OK | this | this
OK | and | and
SUB | then | mom
SUB | the | and
SUB | idea | and
SUB | of | idea
SUB | a | but
SUB | psychoanalyst | psychoanalysis
OK | is | is
OK | to | to
INS | **** | on
OK | get | get
OK | over | over
SUB | the | to
OK | resistance | resistance
OK | and | and
OK | help | help
OK | patients | patients
OK | get | get
OK | insight | insight
DEL | the | ****
OK | key | key
OK | notion | notion
INS | **** | of
OK | of | of
SUB | psychoanalysis | of
SUB | is | psychoanalysis
SUB | your | you're
OK | problems | problems
OK | are | are
OK | actually | actually
INS | **** | on
OK | reflect | reflect
INS | **** | the
SUB | deeper | burr
OK | phenomena | phenomena
OK | you're | you're
OK | hiding | hiding
OK | something | something
OK | from | from
OK | yourself | yourself
OK | and | and
OK | once | once
OK | you | you
OK | know | know
OK | what's | what's
OK | going | going
OK | on | on
DEL | to | ****
OK | deeper | deeper
OK | phenomena | phenomena
OK | your | your
OK | problems | problems
DEL | will | ****
DEL | go | ****
DEL | away | ****
DEL | i'm | ****
DEL | going | ****
DEL | to | ****
SUB | give | and
SUB | you | let
SUB | an | even
OK | example | example
OK | of | of
OK | a | a
OK | therapy | therapy
OK | session | session
SUB | now | that
OK | this | this
OK | is | is
OK | not | not
OK | a | a
INS | **** | freud
SUB | freudian | in
OK | analysis | analysis
SUB | we'll | will
OK | discuss | discuss
OK | later | later
OK | on | on
DEL | in | ****
OK | the | the
OK | course | course
OK | what | what
OK | a | a
INS | **** | freud
SUB | freudian | in
OK | analysis | analysis
OK | is | is
DEL | but | ****
SUB | this | the
SUB | is | does
OK | not | not
DEL | a | ****
DEL | pure | ****
DEL | freudian | ****
SUB | analysis | appear
SUB | a | for
SUB | freudian | enough
SUB | analysis | and
SUB | of | forty
SUB | course | mouth
OK | is | is
DEL | lying | ****
SUB | on | words
SUB | a | wine
SUB | couch | and
OK | does | does
OK | not | not
SUB | see | seated
SUB | their | therapist
SUB | therapist | if
SUB | their | there
SUB | therapist | is
OK | is | is
OK | very | very
INS | **** | non
SUB | nondirective | racked
SUB | but | of
SUB | i'm | bought
SUB | going | i'm
SUB | to | gonna
OK | present | present
OK | this | this
OK | as | as
OK | an | an
OK | example | example
OK | here | here
OK | because | because
DEL | it | ****
OK | illustrates | illustrates
OK | so | so
OK | many | many
OK | of | of
DEL | the | ****
OK | freudian | freudian
SUB | themes | beans
OK | particularly | particularly
OK | themes | themes
SUB | about | boat
OK | dreams | dreams
DEL | the | ****
OK | importance | importance
OK | of | of
OK | dreams | dreams
OK | about | about
OK | repression | repression
OK | and | and
OK | about | about
OK | hidden | hidden
OK | meaning | meaning
OK | so | so
OK | this | this
OK | is | is
OK | from | from
OK | a | a
OK | television | television
OK | episode | episode
OK | and | and
OK | the | the
SUB | character's | characters
OK | many | many
OK | some | some
OK | of | of
OK | you | you
OK | may | may
INS | **** | obscene
INS | **** | as
INS | **** | many
INS | **** | you
INS | **** | want
INS | **** | that
INS | **** | characters
INS | **** | suffering
INS | **** | panic
INS | **** | mom
INS | **** | in
INS | **** | particular
INS | **** | yes
INS | **** | panic
INS | **** | attacks
INS | **** | when
INS | **** | he
INS | **** | sees
INS | **** | these
INS | **** | first
INS | **** | panic
INS | **** | attack
INS | **** | originated
INS | **** | what
INS | **** | he
INS | **** | wants
INS | **** | with
INS | **** | swimming
INS | **** | pool
INS | **** | family
INS | **** | about
INS | **** | fly
SUB | have | away
SUB | seen | annette
SUB | this | panic
SUB | many | part
SUB | of | high
SUB | you | heart
SUB | will | pounding
SUB | not | sweating
SUB | have | flushed
OK | the | the
SUB | character | past
SUB | is | that
SUB | suffering | and
SUB | from | is
OK | panic | panic
OK | attacks | attacks
INS | **** | through
INS | **** | worse
INS | **** | and
INS | **** | worse
INS | **** | in
INS | **** | philly
INS | **** | sock
INS | **** | there
INS | **** | is
INS | **** | when
INS | **** | the
INS | **** | prescribe
INS | **** | any
INS | **** | medication
INS | **** | and
INS | **** | this
INS | **** | is
INS | **** | yes
INS | **** | is
INS | **** | one
INS | **** | of
SUB | professor | is
SUB | paul | one
SUB | bloom | of
SUB | plays | the
SUB | a | meetings
SUB | short | he
SUB | episode | had
SUB | from | with
OK | the | the
SUB | sopranos | therapist
SUB | freud's | freuds
OK | contributions | contributions
OK | extend | extend
OK | beyond | beyond
DEL | the | ****
SUB | study | how
SUB | of | that
OK | individual | individual
OK | psychology | psychology
SUB | and | an
OK | individual | individual
OK | pathology | pathology
INS | **** | mom
OK | freud | freud
SUB | had | have
OK | a | a
OK | lot | lot
OK | to | to
SUB | say | save
SUB | about | a
OK | dreams | dreams
SUB | as | ties
OK | you | you
SUB | could | to
OK | see | see
OK | in | in
OK | this | this
OK | illustration | illustration
SUB | he | the
SUB | believed | bullied
SUB | that | the
OK | dreams | dreams
INS | **** | hat
SUB | had | mom
OK | a | a
OK | manifest | manifest
SUB | content | continent
OK | meaning | meaning
OK | manifest | manifest
OK | meaning | meaning
DEL | what | ****
DEL | you | ****
SUB | experience | way
SUB | in | use
SUB | your | various
SUB | dream | under
OK | but | but
OK | dreams | dreams
OK | always | always
DEL | had | ****
SUB | a | have
SUB | latent | awakened
OK | content | content
OK | as | as
OK | well | well
SUB | meaning | leading
OK | the | the
OK | hidden | hidden
OK | implication | implication
OK | of | of
DEL | the | ****
SUB | dream | thing
OK | he | he
OK | viewed | viewed
SUB | all | old
OK | dreams | dreams
OK | as | as
OK | wish | wish
OK | fulfillment | fulfillment
OK | every | every
SUB | dream | green
OK | you | you
OK | have | have
DEL | is | ****
SUB | a | to
OK | certain | certain
OK | wish | wish
OK | you | you
SUB | have | had
OK | even | even
OK | though | though
DEL | it | ****
OK | might | might
OK | be | be
OK | a | a
OK | forbidden | forbidden
DEL | wish | ****
SUB | that | way
SUB | you | the
SUB | wouldn't | when
OK | wish | wish
OK | to | to
OK | have | have
DEL | you | ****
DEL | wouldn't | ****
SUB | want | why
SUB | to | have
SUB | have | ah
OK | and | and
OK | dreams | dreams
DEL | had | ****
SUB | and | that
SUB | this | out
SUB | is | in
SUB | an | this
SUB | idea | isn't
SUB | that | id
SUB | long | along
SUB | predated | creative
OK | freud | freud
OK | dreams | dreams
OK | had | had
OK | symbolism | symbolism
OK | things | things
OK | in | in
OK | dreams | dreams
SUB | were | we're
OK | often | often
OK | not | not
DEL | what | ****
DEL | they | ****
DEL | seemed | ****
DEL | to | ****
DEL | be | ****
SUB | but | the
OK | rather | rather
OK | symbols | symbols
OK | for | for
OK | other | other
OK | things | things
INS | **** | tom
OK | freud | freud
SUB | believed | believe
SUB | that | the
OK | literature | literature
DEL | and | ****
SUB | fairy | to
SUB | tales | repay
SUB | and | ills
OK | stories | stories
OK | to | to
OK | children | children
OK | and | and
SUB | the | and
OK | like | like
INS | **** | on
INS | **** | carrying
SUB | carried | mom
OK | certain | certain
OK | universal | universal
OK | themes | themes
OK | certain | certain
OK | aspects | aspects
OK | of | of
OK | unconscious | unconscious
SUB | struggles | troubles
SUB | and | uncertain
SUB | certain | preoccupied
SUB | preoccupations | haitians
OK | of | of
OK | our | our
OK | unconscious | unconscious
OK | mind | mind
DEL | and | ****
OK | freud | freud
OK | had | had
OK | a | a
OK | lot | lot
SUB | to | save
SUB | say | a
SUB | about | religion
SUB | religion | a
OK | for | for
OK | instance | instance
INS | **** | by
SUB | he | the
OK | viewed | viewed
OK | a | a
OK | large | large
OK | part | part
OK | of | of
OK | our | our
OK | of | of
OK | the | the
SUB | idea | id
OK | of | of
OK | finding | finding
OK | a | a
OK | singular | singular
SUB | all-powerful | all
SUB | god | powerful
SUB | as | blot
SUB | seeking | as
SUB | out | c.
SUB | a | your
OK | father | father
OK | figure | figure
SUB | that | the
OK | some | some
OK | of | of
OK | us | us
OK | never | never
SUB | had | hat
SUB | during | occur
OK | development | development
OK | what | what
DEL | i | ****
SUB | want | a
SUB | to | wanna
OK | spend | spend
OK | the | the
OK | rest | rest
OK | of | of
OK | the | the
OK | class | class
OK | on | on
OK | is | is
OK | the | the
OK | scientific | scientific
OK | assessment | assessment
OK | of | of
DEL | freud | ****
DEL | so | ****
DEL | what | ****
SUB | i | freuds
SUB | did | awaited
SUB | so | was
OK | far | far
SUB | is | as
SUB | i've | the
SUB | told | old
OK | you | you
DEL | what | ****
OK | freud | freud
OK | had | had
OK | to | to
OK | say | say
OK | in | in
OK | broad | broad
OK | outline | outline
OK | i | i
DEL | then | ****
SUB | want | don't
SUB | to | wanna
OK | take | take
SUB | the | on
OK | time | time
OK | to | to
OK | consider | consider
OK | whether | whether
OK | or | or
OK | not | not
OK | we | we
OK | should | should
SUB | believe | leave
OK | this | this
OK | and | and
OK | how | how
SUB | well | will
OK | it | it
OK | fits | fits
DEL | with | ****
DEL | our | ****
SUB | modern | for
SUB | science | more
SUB | but | find
OK | before | before
OK | doing | doing
OK | so | so
INS | **** | on
OK | i'll | i'll
OK | take | take
OK | questions | questions
OK | for | for
DEL | a | ****
OK | few | few
OK | minutes | minutes
DEL | do | ****
DEL | people | ****
DEL | have | ****
DEL | any | ****
DEL | questions | ****
SUB | about | above
OK | freud | freud
SUB | or | are
SUB | freud's | freuds
SUB | theories | duties
OK | yes | yes
DEL | student | ****
DEL | inaudible | ****
DEL | professor | ****
DEL | paul | ****
DEL | bloom | ****
DEL | so | ****
SUB | that's | sense
OK | some | some
OK | question | question
SUB | the | a
OK | question | question
DEL | is | ****
SUB | the | isn't
OK | conflicts | conflicts
SUB | in | pool
SUB | psychosexual | of
SUB | development | element
SUB | that | primes
SUB | freud | is
SUB | describes | it
OK | is | is
OK | always | always
OK | assumes | assumes
OK | that | that
OK | a | a
OK | child | child
SUB | has | as
OK | a | a
OK | mother | mother
OK | and | and
DEL | a | ****
OK | father | father
OK | one | one
OK | of | of
OK | each | each
DEL | in | ****
SUB | a | uncertain
SUB | certain | toward
SUB | sort | of
SUB | of | the
SUB | familial | millie
SUB | structure | all's
SUB | and | an
OK | the | the
OK | question | question
OK | then | then
OK | is | is
OK | what | what
SUB | if | of
OK | a | a
OK | child | child
DEL | was | ****
OK | raised | raised
OK | by | by
DEL | a | ****
OK | single | single
SUB | parent | pair
OK | for | for
OK | example | example
OK | what | what
SUB | if | of
SUB | a | the
SUB | child | trial
OK | was | was
OK | never | never
DEL | breast | ****
DEL | fed | ****
SUB | but | rest
SUB | fed | that
SUB | from | bob
SUB | the | must
SUB | bottle | are
SUB | from | and
SUB | the | calm
SUB | start | and
SUB | and | freud
SUB | freudians | is
OK | have | have
OK | had | had
OK | problems | problems
DEL | with | ****
DEL | this | ****
SUB | freud's | freud
OK | freud | freud
OK | was | was
OK | very | very
SUB | focused | focus
OK | on | on
DEL | the | ****
OK | family | family
OK | life | life
OK | of | of
OK | the | the
OK | people | people
SUB | he | the
SUB | interacted | interactive
OK | with | with
DEL | which | ****
SUB | is | brother
SUB | rather | popper
SUB | upper | class
SUB | class | to
SUB | europeans | and
OK | and | and
OK | these | these
SUB | sort | are
SUB | of | the
OK | questions | questions
DEL | would | ****
SUB | have | would've
OK | been | been
OK | difficult | difficult
DEL | for | ****
DEL | freud | ****
DEL | to | ****
OK | answer | answer
OK | i | i
OK | imagine | imagine
OK | that | that
OK | what | what
OK | a | a
INS | **** | freud
SUB | freudian | in
OK | would | would
OK | have | have
OK | to | to
OK | say | say
SUB | is | as
OK | you | you
OK | would | would
OK | expect | expect
OK | systematic | systematic
OK | differences | differences
OK | so | so
OK | you | you
OK | would | would
OK | expect | expect
DEL | a | ****
OK | child | child
SUB | who | which
SUB | just | is
SUB | grew | grow
OK | up | up
DEL | with | ****
OK | a | a
OK | mother | mother
DEL | or | ****
DEL | just | ****
DEL | grew | ****
SUB | up | this
SUB | to | will
OK | be | be
OK | a | a
OK | father | father
SUB | with | of
SUB | a | five
SUB | father | of
OK | to | to
OK | be | be
OK | in | in
OK | some | some
OK | sense | sense
SUB | psychologically | psychological
SUB | damaged | and
OK | by | by
OK | that | that
SUB | failing | they
SUB | to | can
OK | go | go
OK | through | through
OK | the | the
OK | normal | normal
DEL | psychosexual | ****
DEL | stages | ****
OK | yes | yes
DEL | student | ****
DEL | inaudible | ****
DEL | professor | ****
DEL | paul | ****
SUB | bloom | ah
OK | the | the
OK | issue | issue
OK | the | the
OK | question | question
OK | is | is
OK | do | do
OK | modern | modern
INS | **** | psychoanalytic
SUB | psychoanalysts | outs
OK | still | still
OK | believe | believe
OK | that | that
OK | women | women
OK | do | do
OK | not | not
OK | have | have
INS | **** | super
INS | **** | he
INS | **** | goes
SUB | superegos | on
OK | freud | freud
OK | was | was
SUB | as | was
SUB | you're | as
SUB | pointing | you
SUB | out | point
SUB | freud | me
SUB | was | out
SUB | notorious | korea's
OK | for | for
SUB | pointing | pointy
SUB | for | annette
SUB | suggesting | women
SUB | that | ah
SUB | women | or
SUB | were | morally
SUB | morally | him
SUB | immature | ensure
OK | relative | relative
OK | to | to
OK | men | men
OK | i | i
OK | think | think
OK | freud | freud
OK | would | would
OK | say | say
OK | that | that
OK | women | women
INS | **** | had
INS | **** | super
SUB | have | you
SUB | superegos | goes
SUB | they're | it
SUB | just | is
OK | not | not
OK | the | the
OK | sort | sort
OK | of | of
SUB | sturdy | thirty
OK | ones | ones
OK | that | that
INS | **** | man
SUB | men | that
SUB | have | how
OK | i | i
OK | think | think
DEL | psychoanalysts | ****
SUB | and | psychoanalysis
OK | psychoanalytic | psychoanalytic
SUB | scholars | dollar
SUB | right | trade
OK | now | now
DEL | would | ****
SUB | be | the
SUB | mixed | next
OK | some | some
OK | would | would
OK | maintain | maintain
DEL | that | ****
SUB | there | edu
OK | really | really
OK | are | are
OK | deep | deep
OK | sex | sex
OK | differences | differences
OK | others | others
OK | would | would
SUB | want | wanna
SUB | to | janice
SUB | jettison | in
OK | that | that
OK | aspect | aspect
DEL | of | ****
DEL | freudian | ****
SUB | theory | for
OK | yes | yes
DEL | student | ****
DEL | do | ****
DEL | you | ****
DEL | define | ****
DEL | sublimation | ****
DEL | as | ****
DEL | being | ****
DEL | displacement | ****
DEL | does | ****
DEL | that | ****
DEL | make | ****
DEL | it | ****
DEL | sort | ****
DEL | of | ****
DEL | a | ****
DEL | subgroup | ****
DEL | of | ****
DEL | displacement | ****
DEL | professor | ****
DEL | paul | ****
DEL | bloom | ****
DEL | well | ****
OK | what | what
OK | sublimation | sublimation
OK | is | is
OK | a | a
OK | lot | lot
OK | of | of
OK | these | these
SUB | it's | is
OK | a | a
OK | good | good
OK | question | question
DEL | the | ****
OK | question | question
OK | is | is
INS | **** | the
SUB | sort | tubes
SUB | of | were
SUB | what | wet
OK | is | is
OK | sublimation | sublimation
DEL | how | ****
DEL | does | ****
DEL | it | ****
SUB | relate | have
SUB | to | is
SUB | the | a
OK | other | other
SUB | defense | fans
SUB | mechanisms | madness
OK | a | a
OK | lot | lot
OK | of | of
OK | defense | defense
OK | mechanisms | mechanisms
INS | **** | how
SUB | involve | involved
OK | taking | taking
OK | a | a
OK | desire | desire
OK | and | and
OK | turning | turning
OK | it | it
OK | now | now
OK | what | what
OK | displacement | displacement
OK | does | does
OK | is | is
DEL | it | ****
OK | takes | takes
OK | it | it
OK | from | from
OK | you | you
SUB | to | kirk
SUB | her | like
OK | i'm | i'm
OK | angry | angry
OK | at | at
OK | you | you
OK | but | but
OK | maybe | maybe
OK | that's | that's
DEL | forbidden | ****
OK | for | for
DEL | some | ****
DEL | reason | ****
DEL | so | ****
SUB | i'll | been
SUB | be | for
SUB | angry | some
SUB | at | reasons
SUB | her | ah
OK | what | what
OK | projection | projection
OK | does | does
OK | is | is
OK | takes | takes
OK | a | a
OK | desire | desire
OK | from | from
SUB | me | the
OK | and | and
SUB | then | and
OK | puts | puts
OK | it | it
OK | on | on
OK | somebody | somebody
OK | else | else
DEL | heading | ****
SUB | outwards | reading
OK | and | and
OK | what | what
OK | sublimation | sublimation
OK | does | does
OK | is | is
OK | it | it
OK | just | just
OK | gives | gives
SUB | up | out
OK | the | the
OK | details | details
OK | and | and
OK | keeps | keeps
DEL | the | ****
OK | energy | energy
OK | so | so
OK | you | you
OK | stay | stay
INS | **** | out
INS | **** | you
SUB | up | know
SUB | your | you
SUB | roommate | roommates
SUB | stays | face
OK | up | up
OK | all | all
OK | night | night
SUB | working | work
OK | and | and
OK | you | you
OK | say | say
DEL | to | ****
OK | your | your
OK | roommate | roommate
OK | for | for
OK | instance | instance
INS | **** | on
OK | that's | that's
OK | just | just
OK | because | because
OK | you | you
OK | haven't | haven't
OK | had | had
OK | sex | sex
OK | in | in
DEL | a | ****
OK | long | long
DEL | time | ****
DEL | and | ****
DEL | you | ****
DEL | want | ****
SUB | to | anyone
OK | have | have
OK | sex | sex
DEL | so | ****
SUB | you | to
SUB | devote | do
SUB | all | a
SUB | your | warrior
OK | energy | energy
DEL | to | ****
SUB | your | you're
SUB | math | back
SUB | exam | to
OK | and | and
OK | then | then
INS | **** | in
SUB | you | a
SUB | say | music
OK | that's | that's
OK | sublimation | sublimation
OK | i | i
SUB | learned | love
OK | that | that
SUB | in | interests
SUB | intro | i
SUB | psych | a
SUB | and | new
SUB | your | reviewed
SUB | roommate | very
SUB | would | please
SUB | be | tom
SUB | very | one
SUB | pleased | more
OK | one | one
OK | more | more
OK | question | question
OK | yes | yes
DEL | student | ****
DEL | what | ****
DEL | kind | ****
DEL | of | ****
DEL | evidence | ****
DEL | is | ****
DEL | there | ****
DEL | for | ****
DEL | cross-cultural | ****
DEL | variation | ****
DEL | professor | ****
DEL | paul | ****
DEL | bloom | ****
OK | the | the
OK | question | question
OK | is | is
OK | which | which
OK | is | is
OK | related | related
OK | to | to
OK | the | the
OK | issue | issue
SUB | extending | standing
OK | the | the
OK | issue | issue
OK | of | of
OK | the | the
DEL | two-parent | ****
