OP | REF | HYP
OK | be | be
SUB | hands-on | hands
SUB | you | on
OK | might | might
OK | be | be
OK | down | down
OK | at | at
OK | the | the
SUB | lake | wake
SUB | picking | no
SUB | up | well
SUB | algae | g
SUB | and | in
OK | studying | studying
OK | them | them
DEL | or | ****
DEL | something | ****
SUB | that | a
SUB | would | become
SUB | be | hands
SUB | hands-on | on
OK | but | but
OK | what's | what's
OK | different | different
OK | what | what
OK | would | would
OK | make | make
OK | you | you
OK | an | an
OK | engineer | engineer
DEL | student | ****
DEL | inaudible | ****
SUB | professor | it
SUB | mark | is
SUB | saltzman | all
SUB | you | i'm
SUB | design | so
OK | scientists | scientists
DEL | observe | ****
SUB | and | observing
OK | try | try
OK | to | to
OK | describe | describe
SUB | and | any
OK | engineers | engineers
OK | try | try
DEL | to | ****
OK | design | design
OK | they | they
OK | take | take
OK | those | those
OK | descriptions | descriptions
OK | and | and
DEL | the | ****
DEL | scientist | ****
SUB | that | that's
SUB | is | lipids
OK | known | known
OK | and | and
OK | they | they
OK | try | try
OK | to | to
OK | design | design
OK | new | new
OK | things | things
OK | and | and
OK | so | so
DEL | if | ****
SUB | you | to
OK | look | look
OK | at | at
OK | a | a
OK | dictionary | dictionary
OK | it | it
OK | has | has
OK | words | words
OK | like | like
OK | this | this
SUB | that | but
SUB | you're | your
OK | designing | designing
SUB | things | bangs
OK | or | or
OK | another | another
DEL | way | ****
SUB | to | witness
SUB | say | a
OK | that | that
OK | is | is
SUB | that | the
SUB | you're | or
SUB | trying | try
OK | to | to
OK | apply | apply
OK | science | science
OK | you're | you're
OK | looking | looking
OK | at | at
OK | applications | applications
INS | **** | so
OK | we're | we're
OK | trying | trying
OK | to | to
OK | take | take
OK | scientific | scientific
OK | information | information
OK | and | and
OK | make | make
OK | something | something
OK | new | new
INS | **** | and
OK | the | the
OK | other | other
OK | thing | thing
OK | about | about
OK | it | it
OK | is | is
OK | that | that
OK | you | you
OK | could | could
OK | make | make
OK | lots | lots
OK | of | of
OK | things | things
OK | that | that
OK | are | are
OK | new | new
OK | but | but
OK | generally | generally
OK | you | you
OK | think | think
OK | of | of
OK | engineers | engineers
SUB | as | is
OK | making | making
OK | things | things
OK | that | that
OK | are | are
OK | not | not
OK | just | just
OK | new | new
OK | but | but
SUB | they're | there
OK | useful | useful
DEL | that | ****
OK | they | they
OK | do | do
OK | something | something
OK | that | that
OK | needs | needs
OK | to | to
OK | be | be
OK | done | done
INS | **** | aq
OK | and | and
OK | that | that
OK | they | they
OK | do | do
OK | something | something
OK | that | that
OK | improves | improves
INS | **** | of
OK | life | life
INS | **** | right
OK | the | the
OK | quality | quality
OK | of | of
OK | life | life
OK | of | of
INS | **** | a
OK | people | people
INS | **** | and
OK | so | so
OK | here | here
OK | is | is
OK | a | a
INS | **** | ab
SUB | brief | briefed
OK | and | and
INS | **** | god
OK | very | very
OK | biased | biased
OK | history | history
OK | of | of
OK | engineering | engineering
SUB | it's | it
OK | short | short
INS | **** | ah
INS | **** | by
INS | **** | bounty
OK | engineering | engineering
OK | became | became
OK | a | a
SUB | discipline | disciplined
SUB | in | at
OK | about | about
INS | **** | the
OK | the | the
OK | middle | middle
OK | of | of
OK | the | the
INS | **** | eighteen
SUB | 1800s | hundreds
OK | lots | lots
OK | of | of
SUB | universities | university
OK | started | started
OK | teaching | teaching
OK | engineering | engineering
OK | as | as
OK | a | a
OK | discipline | discipline
OK | including | including
SUB | yale | vale
OK | in | in
INS | **** | eighteen
INS | **** | fifty
SUB | 1852 | two
OK | around | around
OK | that | that
OK | time | time
SUB | this | ah
SUB | might | this
SUB | have | might've
OK | been | been
OK | the | the
OK | first | first
OK | course | course
OK | that | that
OK | was | was
OK | offered | offered
OK | in | in
OK | engineering | engineering
OK | in | in
OK | the | the
OK | country | country
DEL | it | ****
OK | was | was
OK | taught | taught
OK | at | at
OK | yale | yale
INS | **** | in
INS | **** | athens
OK | in | in
OK | civil | civil
OK | engineering | engineering
OK | in | in
INS | **** | eighteen
INS | **** | fifty
SUB | 1852 | two
SUB | and | in
SUB | even | anything
SUB | yale | else
OK | students | students
OK | don't | don't
OK | know | know
SUB | this | that's
OK | what | what
DEL | a | ****
SUB | long | along
OK | distinguished | distinguished
OK | history | history
OK | of | of
OK | engineering | engineering
OK | that | that
INS | **** | there
OK | their | their
OK | own | own
DEL | institution | ****
SUB | has | to
SUB | in | shun
SUB | fact | has
SUB | the | first
SUB | first | ph
SUB | phd | d.
OK | degree | degree
OK | in | in
OK | engineering | engineering
OK | was | was
OK | awarded | awarded
OK | to | to
OK | a | a
OK | fellow | fellow
OK | named | named
SUB | j | j.
OK | willard | willard
OK | gibbs | gibbs
OK | at | at
OK | yale | yale
OK | in | in
DEL | 1863 | ****
SUB | for | eighteen
SUB | a | sixty
SUB | thesis | three
OK | he | he
SUB | did | says
SUB | on | he
SUB | how | didn't
SUB | gears | how
SUB | work | peers
SUB | or | worker
SUB | something | and
OK | i | i
OK | forget | forget
OK | exactly | exactly
OK | what | what
OK | the | the
DEL | details | ****
DEL | are | ****
DEL | but | ****
SUB | have | detail
SUB | you | seventy
OK | heard | heard
OK | of | of
OK | gibbs | gibbs
DEL | is | ****
DEL | it | ****
SUB | a | his
OK | name | name
OK | that | that
OK | rings | rings
OK | a | a
OK | bell | bell
DEL | where | ****
SUB | did | we're
SUB | you | to
OK | hear | hear
OK | about | about
DEL | gibbs | ****
OK | from | from
DEL | student | ****
DEL | inaudible | ****
DEL | professor | ****
DEL | mark | ****
DEL | saltzman | ****
OK | sorry | sorry
DEL | student | ****
DEL | inaudible | ****
DEL | professor | ****
DEL | mark | ****
SUB | saltzman | yet
SUB | g | she
OK | gibbs | gibbs
OK | free | free
OK | energy | energy
INS | **** | i
OK | that | that
OK | annoying | annoying
SUB | concept | concepts
OK | that | that
OK | you | you
OK | had | had
OK | to | to
OK | try | try
OK | to | to
OK | master | master
OK | in | in
INS | **** | a
OK | chemistry | chemistry
OK | at | at
OK | some | some
OK | point | point
INS | **** | but
OK | but | but
OK | gibbs | gibbs
OK | is | is
OK | really | really
OK | the | the
OK | father | father
INS | **** | of
INS | **** | love
OK | of | of
INS | **** | a
OK | modern | modern
OK | physical | physical
OK | chemistry | chemistry
INS | **** | a
INS | **** | and
OK | and | and
INS | **** | got
OK | was | was
OK | one | one
OK | of | of
OK | the | the
OK | most | most
INS | **** | to
INS | **** | come
INS | **** | that
INS | **** | was
INS | **** | being
SUB | famous | the
OK | scientists | scientists
OK | of | of
SUB | the | that
OK | nineteenth | nineteenth
OK | century | century
SUB | and | in
OK | got | got
OK | the | the
OK | first | first
INS | **** | ph
SUB | phd | the
SUB | in | indian
SUB | engineering | hear
SUB | here | it
OK | at | at
OK | yale | yale
INS | **** | and
OK | then | then
OK | from | from
INS | **** | the
SUB | these | is
OK | beginnings | beginnings
INS | **** | i
OK | engineers | engineers
INS | **** | at
OK | transformed | transformed
SUB | life | wife
OK | in | in
OK | the | the
INS | **** | twenty
INS | **** | is
SUB | twentieth | that
OK | century | century
INS | **** | cell
OK | a | a
OK | lot | lot
OK | of | of
OK | things | things
OK | started | started
OK | in | in
OK | the | the
OK | twentieth | twentieth
OK | century | century
DEL | and | ****
OK | became | became
DEL | common | ****
SUB | place | commonplace
OK | things | things
OK | like | like
INS | **** | a
INS | **** | lecture
INS | **** | city
INS | **** | have
INS | **** | an
INS | **** | oh
SUB | electricity | occurs
SUB | having | of
SUB | electricity | the
OK | delivered | delivered
OK | to | to
OK | your | your
OK | home | home
DEL | so | ****
DEL | you | ****
DEL | had | ****
SUB | to | jihad
SUB | have | them
OK | ways | ways
OK | to | to
OK | generate | generate
OK | electricity | electricity
DEL | and | ****
DEL | to | ****
SUB | carry | into
SUB | it | carried
OK | from | from
OK | point | point
OK | to | to
OK | point | point
DEL | and | ****
SUB | it | i
OK | was | was
OK | engineers | engineers
OK | that | that
OK | did | did
OK | that | that
DEL | built | ****
OK | bridges | bridges
OK | and | and
OK | roads | roads
INS | **** | and
INS | **** | we
INS | **** | couldn't
OK | and | and
OK | automobiles | automobiles
INS | **** | and
INS | **** | i
INS | **** | and
OK | so | so
OK | we | we
OK | can | can
OK | get | get
OK | from | from
OK | one | one
OK | place | place
OK | to | to
OK | another | another
OK | relatively | relatively
OK | quickly | quickly
SUB | because | cause
OK | of | of
OK | that | that
OK | because | because
SUB | there | their
SUB | are | error
SUB | airplanes | planes
OK | that | that
OK | were | were
OK | also | also
OK | developed | developed
INS | **** | a
OK | by | by
INS | **** | a
OK | engineers | engineers
INS | **** | that
INS | **** | century
OK | in | in
SUB | that | next
OK | century | century
INS | **** | about
SUB | we | weak
SUB | designed | divert
SUB | a | cited
OK | lot | lot
OK | of | of
OK | new | new
OK | materials | materials
OK | that | that
OK | could | could
OK | be | be
OK | used | used
OK | to | to
OK | build | build
OK | things | things
SUB | that | the
OK | couldn't | couldn't
SUB | have | a
OK | been | been
OK | done | done
OK | otherwise | otherwise
OK | things | things
OK | like | like
OK | steel | steel
DEL | and | ****
OK | polymers | polymers
OK | or | or
OK | plastics | plastics
OK | and | and
SUB | ceramics | ceramic
SUB | and | sta
SUB | of | and
OK | course | course
OK | computers | computers
OK | which | which
OK | has | has
OK | progressed | progressed
OK | remarkably | remarkably
OK | due | due
OK | to | to
OK | the | the
OK | work | work
OK | of | of
OK | engineers | engineers
OK | in | in
OK | your | your
OK | lifetime | lifetime
SUB | until | till
OK | now | now
INS | **** | i
OK | you | you
OK | can | can
OK | carry | carry
OK | around | around
INS | **** | a
OK | a | a
OK | cell | cell
OK | phone | phone
OK | which | which
INS | **** | would've
INS | **** | been
INS | **** | and
SUB | would | think
SUB | have | of
SUB | been | all
SUB | unthinkable | even
OK | even | even
SUB | 30 | thirty
OK | years | years
OK | ago | ago
INS | **** | so
INS | **** | i
OK | engineers | engineers
OK | in | in
OK | the | the
OK | twentieth | twentieth
OK | century | century
SUB | have | a
OK | transformed | transformed
OK | our | our
OK | society | society
DEL | one | ****
DEL | of | ****
SUB | the | well
SUB | other | yet
OK | things | things
OK | that | that
SUB | happened | happen
OK | during | during
OK | the | the
OK | twentieth | twentieth
OK | century | century
OK | is | is
OK | that | that
OK | human | human
OK | life | life
INS | **** | expected
SUB | expectancy | c
SUB | increased | increase
OK | dramatically | dramatically
OK | people | people
OK | started | started
OK | living | living
OK | a | a
OK | lot | lot
OK | longer | longer
INS | **** | as
INS | **** | a
OK | what | what
OK | i | i
OK | plot | plot
OK | on | on
OK | this | this
OK | graph | graph
OK | here | here
OK | is | is
SUB | as | is
OK | a | a
OK | function | function
INS | **** | of
OK | time | time
OK | years | years
OK | dates | dates
INS | **** | out
INS | **** | light
SUB | life | expected
SUB | expectancy | c
SUB | as | is
OK | a | a
OK | function | function
OK | of | of
OK | time | time
INS | **** | and
INS | **** | bound
OK | what | what
INS | **** | the
INS | **** | idea
OK | you'll | you'll
OK | see | see
OK | here | here
OK | is | is
OK | that | that
OK | about | about
OK | for | for
OK | the | the
OK | period | period
OK | before | before
OK | sort | sort
OK | of | of
INS | **** | seventeen
SUB | 1700 | hundred
OK | or | or
OK | so | so
OK | human | human
INS | **** | like
SUB | life | expecting
SUB | expectancy | c
OK | was | was
OK | less | less
OK | than | than
SUB | 40 | forty
OK | years | years
OK | of | of
OK | age | age
OK | so | so
OK | that | that
OK | means | means
OK | a | a
OK | person | person
SUB | that | i
OK | was | was
OK | born | born
OK | in | in
OK | that | that
OK | year | year
DEL | could | ****
DEL | expect | ****
OK | to | to
OK | live | live
OK | on | on
OK | average | average
OK | about | about
SUB | 40 | forty
OK | years | years
OK | that | that
OK | was | was
OK | the | the
OK | expected | expected
SUB | life | like
OK | span | span
INS | **** | and
SUB | the | they
OK | expected | expected
SUB | life | life's
SUB | spans | bands
SUB | increased | increase
OK | dramatically | dramatically
OK | in | in
OK | the | the
OK | last | last
DEL | couple | ****
SUB | of | a
OK | hundred | hundred
OK | years | years
SUB | until | till
OK | now | now
DEL | for | ****
OK | people | people
OK | that | that
OK | were | were
OK | born | born
OK | when | when
OK | you | you
OK | were | were
OK | born | born
OK | you | you
OK | can | can
OK | expect | expect
OK | to | to
OK | live | live
DEL | to | ****
SUB | be | he
SUB | 80 | ab
SUB | years | your
SUB | old | soul
OK | a | a
OK | doubling | doubling
OK | in | in
OK | life | life
OK | span | span
OK | fairly | fairly
OK | dramatic | dramatic
OK | so | so
OK | what's | what's
OK | responsible | responsible
OK | for | for
OK | that | that
OK | why | why
OK | are | are
OK | people | people
OK | living | living
OK | longer | longer
OK | than | than
OK | they | they
OK | did | did
OK | just | just
OK | a | a
OK | few | few
OK | hundred | hundred
OK | years | years
OK | ago | ago
OK | well | well
SUB | there's | as
OK | a | a
OK | clue | clue
OK | here | here
OK | on | on
OK | the | the
OK | slide | slide
INS | **** | might
OK | i | i
OK | indicated | indicated
OK | a | a
OK | couple | couple
OK | of | of
OK | points | points
OK | here | here
OK | where | where
DEL | if | ****
SUB | we | free
OK | looked | looked
OK | in | in
OK | the | the
INS | **** | years
INS | **** | sixteen
INS | **** | sixty
INS | **** | five
SUB | 1665 | and
SUB | in | one
SUB | london | then
OK | you | you
OK | could | could
OK | ask | ask
OK | the | the
OK | question | question
OK | another | another
OK | way | way
OK | to | to
OK | ask | ask
SUB | the | a
OK | question | question
OK | why | why
OK | are | are
OK | people | people
OK | living | living
OK | so | so
OK | long | long
SUB | is | as
SUB | to | they
SUB | ask | asked
OK | the | the
OK | question | question
OK | why | why
OK | do | do
OK | people | people
OK | die | die
INS | **** | and
OK | in | in
INS | **** | sixty
INS | **** | sixty
INS | **** | five
INS | **** | ninety
SUB | 1665 | three
SUB | 93 | percent
OK | of | of
OK | the | the
OK | people | people
OK | that | that
OK | died | died
OK | in | in
OK | that | that
OK | year | year
OK | died | died
OK | of | of
OK | infectious | infectious
OK | diseases | diseases
INS | **** | not
INS | **** | it
INS | **** | on
SUB | in | being
OK | contrast | contrast
OK | if | if
OK | you | you
OK | look | look
OK | at | at
SUB | a | the
SUB | u | u.
SUB | s | s.
SUB | city | the
OK | ten | ten
OK | years | years
OK | ago | ago
OK | in | in
INS | **** | nineteen
INS | **** | ninety
SUB | 1997 | seven
OK | for | for
OK | example | example
OK | then | then
OK | people | people
OK | still | still
OK | died | died
OK | but | but
OK | they | they
OK | didn't | didn't
OK | die | die
INS | **** | for
SUB | predominantly | commonly
OK | from | from
OK | infectious | infectious
OK | diseases | diseases
OK | they | they
OK | died | died
OK | from | from
OK | other | other
SUB | things | than
OK | only | only
INS | **** | four
SUB | 4 | percent
OK | died | died
OK | from | from
OK | infectious | infectious
OK | diseases | diseases
OK | so | so
DEL | one | ****
SUB | of | when
SUB | the | other
OK | reasons | reasons
DEL | there | ****
SUB | is | there's
SUB | a | and
OK | huge | huge
OK | increase | increase
OK | in | in
OK | life | life
OK | span | span
OK | is | is
OK | because | because
OK | people | people
SUB | aren't | are
OK | dying | dying
OK | of | of
OK | things | things
OK | that | that
OK | they | they
OK | would | would
OK | have | have
OK | in | in
OK | prior | prior
OK | years | years
INS | **** | so
INS | **** | why
INS | **** | the
INS | **** | change
INS | **** | in
OK | why | why
OK | the | the
OK | change | change
OK | in | in
OK | infectious | infectious
OK | diseases | diseases
OK | why | why
DEL | did | ****
SUB | i | that
OK | focus | focus
OK | on | on
OK | that | that
OK | one | one
OK | what | what
OK | makes | makes
OK | it | it
OK | so | so
OK | much | much
OK | better | better
OK | to | to
OK | be | be
OK | alive | alive
OK | now | now
DEL | in | ****
OK | terms | terms
OK | of | of
OK | your | your
OK | likelihood | likelihood
OK | to | to
DEL | die | ****
SUB | of | dive
OK | an | an
OK | infectious | infectious
OK | disease | disease
OK | than | than
OK | it | it
OK | did | did
DEL | in | ****
DEL | london | ****
SUB | in | and
SUB | 1665 | wanton
SUB | student | sixteen
SUB | inaudible | sixty
SUB | professor | five
SUB | mark | yes
SUB | saltzman | i
SUB | yes | have
SUB | but | a
SUB | what | lot
OK | specifically | specifically
SUB | student | drugs
SUB | inaudible | like
SUB | professor | antibiotics
SUB | mark | and
SUB | saltzman | acyl
SUB | drugs | in
SUB | like | a
SUB | antibiotics | refer
SUB | penicillin | my
SUB | erythromycin | son
OK | again | again
OK | something | something
OK | else | else
OK | you | you
OK | probably | probably
OK | all | all
OK | had | had
OK | experience | experience
OK | with | with
DEL | and | ****
SUB | you | the
SUB | think | that
OK | well | well
OK | that's | that's
DEL | not | ****
OK | biomedical | biomedical
OK | engineering | engineering
OK | that's | that's
INS | **** | that
OK | science | science
OK | that's | that's
INS | **** | that
OK | somebody | somebody
OK | discovering | discovering
OK | a | a
OK | molecule | molecule
OK | that | that
OK | kills | kills
INS | **** | mike
INS | **** | organisms
SUB | microorganisms | and
OK | that's | that's
OK | true | true
OK | it | it
OK | is | is
OK | science | science
OK | but | but
OK | in | in
OK | order | order
OK | for | for
OK | that | that
OK | to | to
OK | go | go
OK | from | from
OK | being | being
OK | a | a
OK | science | science
OK | that | that
OK | works | works
DEL | in | ****
OK | a | a
OK | laboratory | laboratory
DEL | or | ****
SUB | in | ring
OK | one | one
OK | hospital | hospital
OK | to | to
OK | being | being
INS | **** | and
INS | **** | acyl
SUB | penicillin | in
OK | which | which
OK | could | could
OK | be | be
OK | used | used
OK | all | all
OK | over | over
OK | the | the
OK | world | world
DEL | you've | ****
SUB | got | the
SUB | to | gotta
OK | be | be
OK | able | able
OK | to | to
OK | make | make
OK | it | it
OK | in | in
OK | tremendously | tremendously
OK | large | large
OK | quantities | quantities
OK | and | and
OK | that's | that's
OK | the | the
OK | work | work
OK | of | of
OK | biomedical | biomedical
OK | engineers | engineers
DEL | making | ****
SUB | penicillin | joining
OK | in | in
OK | the | the
SUB | kinds | kite
SUB | of | a
OK | quantities | quantities
OK | that | that
OK | you | you
OK | need | need
DEL | so | ****
SUB | that | solute
SUB | a | had
SUB | dose | those
OK | could | could
OK | be | be
OK | available | available
OK | for | for
OK | everyone | everyone
OK | in | in
OK | the | the
OK | world | world
SUB | if | that
OK | they | they
OK | got | got
OK | infected | infected
OK | and | and
OK | to | to
OK | make | make
OK | it | it
OK | not | not
OK | just | just
OK | in | in
OK | abundance | abundance
OK | but | but
OK | make | make
OK | it | it
INS | **** | cheap
SUB | cheaply | way
OK | enough | enough
OK | that | that
OK | everyone | everyone
OK | could | could
OK | afford | afford
OK | it | it
INS | **** | right
OK | so | so
SUB | if | can
SUB | you | make
SUB | can | up
SUB | make | a
SUB | 100 | hundred
SUB | tons | times
OK | of | of
OK | the | the
SUB | drug | dry
SUB | but | because
SUB | it | a
SUB | costs | hundred
SUB | $100 | thousand
SUB | 000 | dollars
OK | a | a
SUB | gram | graham
OK | that | that
OK | might | might
OK | not | not
OK | be | be
OK | a | a
OK | useful | useful
SUB | drug | dry
OK | because | because
OK | nobody | nobody
OK | could | could
OK | afford | afford
OK | to | to
OK | use | use
INS | **** | it
INS | **** | read
OK | it | it
OK | so | so
OK | it's | it's
OK | the | the
OK | work | work
OK | of | of
OK | biomedical | biomedical
INS | **** | in
SUB | engineers | here
SUB | really | is
SUB | to | really
OK | take | take
OK | these | these
SUB | innovations | innovation
SUB | in | since
OK | science | science
OK | like | like
OK | drugs | drugs
OK | and | and
OK | make | make
OK | them | them
OK | useful | useful
DEL | make | ****
OK | them | them
OK | so | so
OK | that | that
OK | everybody | everybody
OK | can | can
OK | take | take
OK | advantage | advantage
OK | of | of
OK | it | it
SUB | you | any
OK | also | also
SUB | mentioned | mention
OK | vaccines | vaccines
DEL | and | ****
DEL | we're | ****
SUB | going | a
SUB | to | murder
OK | talk | talk
OK | a | a
OK | lot | lot
OK | in | in
OK | the | the
OK | middle | middle
OK | part | part
OK | of | of
OK | the | the
OK | course | course
OK | about | about
OK | vaccines | vaccines
SUB | and | in
OK | the | the
OK | engineering | engineering
OK | of | of
OK | immunity | immunity
DEL | how | ****
SUB | do | had
OK | you | you
OK | engineer | engineer
OK | what | what
OK | happens | happens
OK | in | in
SUB | our | army
SUB | immune | and
OK | system | system
OK | in | in
OK | order | order
OK | to | to
OK | protect | protect
OK | us | us
OK | from | from
OK | diseases | diseases
INS | **** | and
INS | **** | how
SUB | that's | does
OK | another | another
OK | example | example
OK | of | of
OK | an | an
OK | area | area
OK | where | where
OK | biomedical | biomedical
OK | engineers | engineers
OK | have | have
OK | made | made
INS | **** | a
OK | tremendous | tremendous
OK | contributions | contributions
OK | so | so
OK | just | just
SUB | to | did
OK | go | go
OK | a | a
OK | little | little
OK | bit | bit
OK | further | further
INS | **** | out
OK | with | with
OK | that | that
SUB | point | white
OK | if | if
OK | you | you
SUB | looked | look
OK | at | at
OK | the | the
SUB | causes | cause
OK | of | of
OK | death | death
OK | in | in
OK | london | london
OK | in | in
INS | **** | sixteen
INS | **** | sixty
SUB | 1665 | five
OK | here's | here's
OK | a | a
OK | list | list
INS | **** | that
INS | **** | i
INS | **** | a
OK | that | that
OK | i | i
INS | **** | a
INS | **** | ab
INS | **** | from
INS | **** | a
SUB | got | a
OK | from | from
OK | a | a
OK | source | source
OK | that | that
OK | was | was
OK | written | written
OK | at | at
OK | that | that
OK | time | time
OK | and | and
INS | **** | bombed
OK | i | i
OK | don't | don't
OK | even | even
OK | understand | understand
OK | what | what
OK | some | some
OK | of | of
OK | these | these
OK | things | things
OK | are | are
DEL | but | ****
OK | the | the
OK | ones | ones
OK | in | in
OK | green | green
INS | **** | are
OK | are | are
OK | infectious | infectious
OK | diseases | diseases
SUB | they're | their
OK | infectious | infectious
OK | causes | causes
SUB | of | a
OK | disease | disease
INS | **** | outs
OK | spotted | spotted
OK | fever | fever
SUB | in | and
SUB | purples | per
SUB | for | polls
SUB | example | about
OK | which | which
OK | we | we
OK | call | call
INS | **** | a
SUB | measles | results
OK | was | was
INS | **** | ad
INS | **** | with
OK | a | a
OK | significant | significant
OK | cause | cause
OK | of | of
OK | death | death
OK | as | as
OK | was | was
OK | the | the
INS | **** | play
SUB | plague | right
SUB | which | a
SUB | we | which
SUB | don't | we'll
OK | have | have
SUB | anymore | any
SUB | thank | more
OK | goodness | goodness
INS | **** | tom
OK | but | but
OK | people | people
OK | died | died
INS | **** | at
OK | typically | typically
SUB | of | up
OK | either | either
OK | infectious | infectious
OK | diseases | diseases
OK | or | or
OK | they | they
SUB | died | die
OK | during | during
INS | **** | child
SUB | childbirth | birth
OK | or | or
OK | they | they
OK | might | might
DEL | have | ****
DEL | died | ****
SUB | at | indicted
OK | old | old
OK | age | age
OK | which | which
SUB | would | would've
SUB | have | been
SUB | been | a
SUB | 50 | fifty
OK | or | or
SUB | so | cell
OK | at | at
SUB | that | a
OK | time | time
OK | in | in
OK | contrast | contrast
OK | today | today
OK | because | because
OK | we | we
OK | have | have
SUB | antibiotics | at
SUB | and | about
SUB | we | a
SUB | have | son
SUB | vaccines | chains
OK | people | people
OK | don't | don't
OK | die | die
OK | of | of
OK | infectious | infectious
OK | diseases | diseases
SUB | as | and
SUB | often | softened
OK | they | they
OK | live | live
OK | much | much
OK | longer | longer
OK | lives | lives
DEL | and | ****
OK | they | they
OK | live | live
INS | **** | i
OK | to | to
OK | die | die
OK | of | of
OK | something | something
OK | else | else
OK | and | and
SUB | the | that
OK | leading | leading
OK | causes | causes
OK | of | of
OK | death | death
INS | **** | bob
OK | currently | currently
OK | haven't | haven't
OK | changed | changed
OK | very | very
OK | much | much
OK | since | since
INS | **** | nineteen
INS | **** | ninety
SUB | 1997 | seven
OK | when | when
OK | this | this
OK | data | data
OK | was | was
OK | published | published
INS | **** | but
OK | they | they
OK | die | die
OK | of | of
OK | heart | heart
OK | disease | disease
DEL | and | ****
OK | cancer | cancer
OK | primarily | primarily
OK | those | those
SUB | are | of
OK | the | the
OK | number | number
OK | one | one
DEL | and | ****
SUB | two | into
OK | causes | causes
OK | of | of
OK | death | death
OK | we're | we're
SUB | going | in
SUB | to | a
OK | talk | talk
OK | a | a
OK | lot | lot
OK | about | about
OK | how | how
INS | **** | i'll
OK | one | one
OK | can | can
OK | use | use
OK | the | the
OK | technology | technology
OK | that | that
OK | we | we
OK | have | have
OK | now | now
OK | to | to
OK | treat | treat
OK | these | these
OK | kinds | kinds
OK | of | of
OK | diseases | diseases
INS | **** | i
OK | like | like
OK | cancer | cancer
OK | and | and
OK | heart | heart
OK | disease | disease
OK | but | but
OK | why | why
OK | do | do
OK | you | you
OK | think | think
OK | these | these
OK | are | are
OK | the | the
OK | number | number
OK | one | one
DEL | and | ****
SUB | two | into
OK | now | now
DEL | how | ****
SUB | come | on
OK | these | these
OK | have | have
OK | risen | risen
OK | above | above
OK | infectious | infectious
OK | diseases | diseases
INS | **** | over
INS | **** | the
OK | over | over
OK | the | the
OK | last | last
OK | several | several
OK | hundred | hundred
OK | years | years
OK | why | why
OK | is | is
OK | cancer | cancer
OK | one | one
OK | of | of
OK | the | the
OK | leading | leading
OK | killers | killers
OK | in | in
OK | the | the
DEL | u | ****
SUB | s | u.
SUB | now | s.
SUB | but | novel
OK | wasn't | wasn't
OK | even | even
OK | on | on
OK | the | the
OK | charts | charts
OK | in | in
DEL | 1665 | ****
DEL | student | ****
DEL | inaudible | ****
SUB | professor | sixteen
SUB | mark | sixty
SUB | saltzman | five
OK | so | so
DEL | it | ****
OK | could | could
OK | be | be
OK | that | that
SUB | what's | than
SUB | your | that
SUB | name | that
SUB | student | dead
SUB | justin | that
SUB | professor | which
SUB | mark | a
SUB | saltzman | name
OK | so | so
INS | **** | done
INS | **** | suggests
SUB | justin | is
SUB | said | that
OK | it | it
OK | could | could
OK | be | be
OK | new | new
OK | things | things
OK | that | that
OK | are | are
OK | around | around
SUB | and | an
SUB | you're | your
SUB | exposed | expose
SUB | to | a
SUB | stuff | stop
SUB | we | the
SUB | weren't | word
OK | exposed | exposed
OK | to | to
OK | before | before
OK | and | and
OK | that's | that's
OK | true | true
SUB | our | are
OK | environment | environment
OK | has | has
OK | changed | changed
OK | the | the
OK | world | world
SUB | has | is
OK | become | become
OK | industrialized | industrialized
INS | **** | fred
SUB | we're | were
OK | exposed | exposed
OK | to | to
OK | things | things
OK | that | that
OK | might | might
OK | cause | cause
OK | cancer | cancer
OK | where | where
INS | **** | we
SUB | weren't | were
OK | exposed | exposed
OK | to | to
OK | them | them
OK | before | before
INS | **** | and
INS | **** | so
INS | **** | on
OK | and | and
OK | so | so
OK | that | that
OK | might | might
OK | be | be
DEL | a | ****
OK | reason | reason
DEL | student | ****
DEL | they | ****
DEL | might | ****
SUB | not | yeah
SUB | know | and
SUB | what | sixty
SUB | it | sixty
SUB | was | five
SUB | professor | they
SUB | mark | were
SUB | saltzman | diagnosed
OK | in | in
DEL | 1665 | ****
DEL | they | ****
DEL | weren't | ****
DEL | diagnosing | ****
OK | cancer | cancer
DEL | it | ****
DEL | was | ****
SUB | easy | right
SUB | to | with
SUB | tell | these
SUB | if | itself
SUB | somebody | summary
SUB | had | at
OK | an | an
OK | infectious | infectious
OK | disease | disease
INS | **** | ah
OK | but | but
OK | you | you
OK | might | might
OK | not | not
DEL | have | ****
DEL | known | ****
SUB | that | unknown
OK | they | they
OK | had | had
SUB | cancer | aq
SUB | at | cancer
OK | that | that
OK | time | time
OK | and | and
OK | they | they
OK | just | just
OK | died | died
INS | **** | and
OK | we | we
OK | didn't | didn't
OK | have | have
OK | the | the
OK | same | same
OK | methods | methods
OK | of | of
OK | diagnosis | diagnosis
OK | that | that
OK | we | we
OK | do | do
OK | now | now
OK | so | so
OK | maybe | maybe
OK | it | it
OK | was | was
OK | just | just
OK | not | not
OK | diagnosed | diagnosed
DEL | then | ****
DEL | student | ****
DEL | inaudible | ****
DEL | professor | ****
DEL | mark | ****
SUB | saltzman | than
OK | people | people
OK | are | are
OK | living | living
OK | longer | longer
OK | and | and
OK | so | so
OK | now | now
OK | they | they
OK | have | have
